pod_name,timestamp,CPU (%),MEM (B),Energy (watts)
forecaster-tenant-pool,2026-01-31 02:03:32,0.0023940368246131664,1138266112.0,1.0194000000024366
forecaster-tenant-pool,2026-01-31 02:04:02,0.00040331692772327773,1138274304.0,0.5532999999950334
forecaster-tenant-pool,2026-01-31 02:04:32,0.0019297879972849277,1138335744.0,0.7148000000052586
forecaster-tenant-pool,2026-01-31 02:05:02,0.0018500411039064836,1138630656.0,0.6197999999961515
forecaster-tenant-pool,2026-01-31 02:05:32,0.0021897929534420877,1138405376.0,1.3922000000039891
forecaster-tenant-pool,2026-01-31 02:06:02,0.0002576500212967575,1138077696.0,0.19519999999841578
forecaster-tenant-pool,2026-01-31 02:06:32,0.0027494206459877982,1138147328.0,1.2490999999964212
forecaster-tenant-pool,2026-01-31 02:07:02,0.0019283643112134705,1138388992.0,0.09190000000113893
forecaster-tenant-pool,2026-01-31 02:07:32,0.0019690170666242465,1138216960.0,1.402300000004531
forecaster-tenant-pool,2026-01-31 02:08:02,0.00020380330878745534,1138216960.0,0.19879999999387413
forecaster-tenant-pool,2026-01-31 02:08:32,0.0021501364955319132,1138286592.0,1.2070000000003953
forecaster-tenant-pool,2026-01-31 02:09:02,0.0016236310271306824,1138331648.0,0.0915000000061506
forecaster-tenant-pool,2026-01-31 02:09:32,0.0020308859354338763,1138352128.0,1.25049999999416
forecaster-tenant-pool,2026-01-31 02:10:02,0.00019654305680702133,1138356224.0,0.19248075192958491
forecaster-tenant-pool,2026-01-31 02:10:02,0.0020211265083617588,1138491392.0,0.19248075192958491
forecaster-tenant-pool,2026-01-31 02:10:32,0.0019328066072785833,1138446336.0,1.3999399939968122
forecaster-tenant-pool,2026-01-31 02:11:02,0.0005721851809609687,1138126848.0,0.24910000000436414
forecaster-tenant-pool,2026-01-31 02:11:32,0.0025902290521279277,1138192384.0,1.3374999999999393
forecaster-tenant-pool,2026-01-31 02:12:02,0.0008890122205715645,1138196480.0,0.26379999999311016
forecaster-tenant-pool,2026-01-31 02:12:32,0.0018841630823845023,1138262016.0,1.3613000000024842
forecaster-tenant-pool,2026-01-31 02:13:02,0.0010698387582713964,1138548736.0,0.08100000000122236
forecaster-tenant-pool,2026-01-31 02:13:32,0.0025030193792294616,1138331648.0,1.3463999999979934
forecaster-tenant-pool,2026-01-31 02:14:02,0.0012732840290185456,1138348032.0,0.23129999999794867
forecaster-tenant-pool,2026-01-31 02:14:32,0.002247184680423017,1138405376.0,1.2730000000034731
forecaster-tenant-pool,2026-01-31 02:15:02,0.001322104369067185,1138696192.0,0.07020000000356959
forecaster-tenant-pool,2026-01-31 02:15:32,0.002466554207648148,1138081792.0,1.258699999998013
forecaster-tenant-pool,2026-01-31 02:16:02,0.0014150711970138583,1137790976.0,0.19019999999867043
forecaster-tenant-pool,2026-01-31 02:16:32,0.0017674493215441157,1137831936.0,1.2721999999989444
forecaster-tenant-pool,2026-01-31 02:17:02,0.0015142872159423556,1138171904.0,0.05069999999832362
forecaster-tenant-pool,2026-01-31 02:17:32,0.0019239540445378043,1137307648.0,1.2096000000058362
forecaster-tenant-pool,2026-01-31 02:18:02,0.0012374161422540005,1137586176.0,0.1993999999977556
forecaster-tenant-pool,2026-01-31 02:18:32,0.002148467729358751,1137422336.0,1.2718999999997929
forecaster-tenant-pool,2026-01-31 02:19:02,0.0007220070860777458,1137455104.0,0.0737999999991492
forecaster-tenant-pool,2026-01-31 02:19:32,0.0020641888409895486,1137606656.0,1.3196000000030834
forecaster-tenant-pool,2026-01-31 02:20:02,0.00020982064097863377,1137618944.0,0.2122999999948661
forecaster-tenant-pool,2026-01-31 02:20:02,0.0018856588325704884,1137676288.0,0.2122999999948661
forecaster-tenant-pool,2026-01-31 02:20:32,0.002064967731619983,1137741824.0,1.2480000000024423
forecaster-tenant-pool,2026-01-31 02:21:02,0.0011551486679523106,1137451008.0,0.2435999999969378
forecaster-tenant-pool,2026-01-31 02:21:32,0.002520348645170537,1137577984.0,1.2976000000064232
forecaster-tenant-pool,2026-01-31 02:22:02,0.0016562890423882704,1137750016.0,0.2303999999999481
forecaster-tenant-pool,2026-01-31 02:22:32,0.001705708835581103,1137901568.0,1.2601999999963784
forecaster-tenant-pool,2026-01-31 02:23:02,0.0018747061899087453,1138073600.0,0.09180000000111856
forecaster-tenant-pool,2026-01-31 02:23:32,0.002943335171126247,1138159616.0,1.2757000000000214
forecaster-tenant-pool,2026-01-31 02:24:02,0.0007023559642265863,1138425856.0,0.22129999999918556
forecaster-tenant-pool,2026-01-31 02:24:32,0.0018244001255474339,1138229248.0,1.2117000000008071
forecaster-tenant-pool,2026-01-31 02:25:02,0.0014797705478585969,1138778112.0,0.05090000000006209
forecaster-tenant-pool,2026-01-31 02:25:32,0.002366017937727377,1137528832.0,1.1542000000009769
forecaster-tenant-pool,2026-01-31 02:26:02,0.00022509507033441228,1137213440.0,0.21249999999733213
forecaster-tenant-pool,2026-01-31 02:26:32,0.0017552419992538624,1137283072.0,1.1719000000040978
forecaster-tenant-pool,2026-01-31 02:27:02,0.0015491079758468854,1137307648.0,0.07189999999573046
forecaster-tenant-pool,2026-01-31 02:27:32,0.0021815525076652577,1137414144.0,1.3999000000025261
forecaster-tenant-pool,2026-01-31 02:28:02,0.0014053211517998545,1137438720.0,0.2202999999991031
forecaster-tenant-pool,2026-01-31 02:28:32,0.0021883405698259997,1137483776.0,1.4402999999984483
forecaster-tenant-pool,2026-01-31 02:29:02,0.00019973132409594927,1137508352.0,0.08030000000204988
forecaster-tenant-pool,2026-01-31 02:29:32,0.003300608162285855,1137688576.0,1.4128999999991114
forecaster-tenant-pool,2026-01-31 02:30:02,0.0005747867786061113,1137790976.0,0.22889999999788413
forecaster-tenant-pool,2026-01-31 02:30:05,0.001253519766214015,1138065408.0,0.22889999999788413
forecaster-tenant-pool,2026-01-31 02:30:35,0.0023071369791598157,1137905664.0,1.2592000000015104
forecaster-tenant-pool,2026-01-31 02:31:05,0.0007912014176127786,1137614848.0,0.22269999999716675
forecaster-tenant-pool,2026-01-31 02:31:35,0.002732532693067637,1137803264.0,1.0914000000064334
forecaster-tenant-pool,2026-01-31 02:32:05,0.0011773667094597546,1138163712.0,0.546099999994658
forecaster-tenant-pool,2026-01-31 02:32:35,0.002293754610534551,1137954816.0,1.3127999999981208
forecaster-tenant-pool,2026-01-31 02:33:05,0.00024434735512466477,1138040832.0,0.09550000000266057
forecaster-tenant-pool,2026-01-31 02:33:35,0.0021196044165767074,1138126848.0,1.2889000000000426
forecaster-tenant-pool,2026-01-31 02:34:05,0.0013402006278213296,1138143232.0,0.2461000000005394
forecaster-tenant-pool,2026-01-31 02:34:35,0.0019309661817686794,1138200576.0,1.3084999999970628
forecaster-tenant-pool,2026-01-31 02:35:05,0.0017887639862396855,1138511872.0,0.08900000000612635
forecaster-tenant-pool,2026-01-31 02:35:35,0.002335855944287991,1138282496.0,1.3274999999942034
forecaster-tenant-pool,2026-01-31 02:36:05,0.0014779423503958509,1138548736.0,0.23240000000496364
forecaster-tenant-pool,2026-01-31 02:36:35,0.0017841172511082457,1138069504.0,1.2666999999950956
forecaster-tenant-pool,2026-01-31 02:37:05,0.0013041159494304791,1138384896.0,0.09130000000453341
forecaster-tenant-pool,2026-01-31 02:37:35,0.0025662794327971686,1138163712.0,1.322099999998924
forecaster-tenant-pool,2026-01-31 02:38:05,0.0015114553435499713,1138315264.0,0.20659999999873738
forecaster-tenant-pool,2026-01-31 02:38:35,0.0018832915667579347,1138384896.0,1.0283999999995406
forecaster-tenant-pool,2026-01-31 02:39:05,0.0010717280711588645,1138671616.0,0.3393999999979618
forecaster-tenant-pool,2026-01-31 02:39:35,0.0026057286210036876,1138470912.0,1.3722000000067054
forecaster-tenant-pool,2026-01-31 02:40:02,0.00039754757825021783,1138466816.0,0.20439999999440867
forecaster-tenant-pool,2026-01-31 02:40:05,0.0003949571083752628,1138466816.0,0.20439999999440867
forecaster-tenant-pool,2026-01-31 02:40:32,0.002186077627285101,1138561024.0,1.2167000000036448
forecaster-tenant-pool,2026-01-31 02:41:02,0.000501953285786758,1138237440.0,0.2557999999978468
forecaster-tenant-pool,2026-01-31 02:41:32,0.0022915858046857725,1138307072.0,1.2750000000018191
forecaster-tenant-pool,2026-01-31 02:42:02,0.00041413278025564996,1138307072.0,0.22489999999579596
forecaster-tenant-pool,2026-01-31 02:42:32,0.002128229651886584,1138376704.0,1.225099999999899
forecaster-tenant-pool,2026-01-31 02:43:02,0.0007909193725551756,1138405376.0,0.18670000000232298
forecaster-tenant-pool,2026-01-31 02:43:32,0.0020390001396675154,1138446336.0,1.2780999999986307
forecaster-tenant-pool,2026-01-31 02:44:02,0.0012242884641403573,1138737152.0,0.24900000000252476
forecaster-tenant-pool,2026-01-31 02:44:32,0.002239398463728661,1138511872.0,1.3542000000037053
forecaster-tenant-pool,2026-01-31 02:45:02,0.0002664291491183242,1138511872.0,0.09019999999745779
forecaster-tenant-pool,2026-01-31 02:45:32,0.0023929149942630724,1138585600.0,1.2969999999997526
forecaster-tenant-pool,2026-01-31 02:46:02,0.0005213945587888924,1138257920.0,0.2481999999972686
forecaster-tenant-pool,2026-01-31 02:46:32,0.002117739348290126,1138327552.0,1.367800000002171
forecaster-tenant-pool,2026-01-31 02:47:02,0.0015377203845107499,1138663424.0,0.07879999999610543
forecaster-tenant-pool,2026-01-31 02:47:32,0.0025236268521170294,1138393088.0,1.3920000000003103
forecaster-tenant-pool,2026-01-31 02:48:02,0.0007944786162825808,1138413568.0,0.1950999999996081
forecaster-tenant-pool,2026-01-31 02:48:32,0.002270991092871661,1138462720.0,1.347600000001633
forecaster-tenant-pool,2026-01-31 02:49:02,0.0017336431057413306,1138524160.0,0.08450000000060148
forecaster-tenant-pool,2026-01-31 02:49:32,0.0026553345113875604,1138536448.0,1.270099999998941
forecaster-tenant-pool,2026-01-31 02:50:02,0.00020241948023896038,1138561024.0,0.22409999999908906
forecaster-tenant-pool,2026-01-31 02:50:05,0.00022487556326726665,1138565120.0,0.22409999999908906
forecaster-tenant-pool,2026-01-31 02:50:35,0.002420709790922364,1138655232.0,1.325800000000163
forecaster-tenant-pool,2026-01-31 02:51:05,0.0019569697935256074,1138388992.0,0.2127000000054977
forecaster-tenant-pool,2026-01-31 02:51:35,0.002039017578812171,1138409472.0,1.3790000000002085
forecaster-tenant-pool,2026-01-31 02:52:05,0.0016771995958394894,1138450432.0,0.22729999999761882
forecaster-tenant-pool,2026-01-31 02:52:35,0.002132239534193243,1138487296.0,1.3651000000002873
forecaster-tenant-pool,2026-01-31 02:53:05,0.002034779062390434,1138544640.0,0.08530000000240155
forecaster-tenant-pool,2026-01-31 02:53:35,0.0022308360379712593,1138544640.0,1.3497999999956545
forecaster-tenant-pool,2026-01-31 02:54:05,0.0002008272653576507,1138548736.0,0.22059999999752716
forecaster-tenant-pool,2026-01-31 02:54:35,0.0023207769261553196,1138618368.0,1.4315000000002935
forecaster-tenant-pool,2026-01-31 02:55:05,0.000154412885030953,1138618368.0,0.04880000000509123
forecaster-tenant-pool,2026-01-31 02:55:35,0.0020720225326688246,1138688000.0,1.2123999999991308
forecaster-tenant-pool,2026-01-31 02:56:05,0.0004802075065805305,1138372608.0,0.18019999999863406
forecaster-tenant-pool,2026-01-31 02:56:35,0.001798552031165733,1137520640.0,1.0091999999990244
forecaster-tenant-pool,2026-01-31 02:57:05,0.0008470395892048347,1137786880.0,0.35039999999856564
forecaster-tenant-pool,2026-01-31 02:57:35,0.0022517465874052926,1137598464.0,1.2510000000052361
forecaster-tenant-pool,2026-01-31 02:58:05,0.0003514572707116466,1137750016.0,0.19609999999453673
forecaster-tenant-pool,2026-01-31 02:58:35,0.0021883403092792636,1137897472.0,1.1447999999999108
forecaster-tenant-pool,2026-01-31 02:59:05,0.0014012064535286416,1138298880.0,0.13040000000467747
forecaster-tenant-pool,2026-01-31 02:59:35,0.001804912233091431,1138143232.0,1.2566999999986972
forecaster-tenant-pool,2026-01-31 03:00:01,0.0007728570849506322,1138180096.0,0.22780000000238942
forecaster-tenant-pool,2026-01-31 03:00:05,0.0017502925219672447,1138245632.0,0.22780000000238942
forecaster-tenant-pool,2026-01-31 03:00:31,0.0017819016776312176,1138307072.0,1.2087999999966996
forecaster-tenant-pool,2026-01-31 03:01:01,0.0007621308887044762,1138003968.0,0.2479000000015124
forecaster-tenant-pool,2026-01-31 03:01:31,0.0030225417189291017,1138061312.0,1.3267999999993965
forecaster-tenant-pool,2026-01-31 03:02:01,0.002029775860285218,1138126848.0,0.23859999999658613
forecaster-tenant-pool,2026-01-31 03:02:31,0.0017250417308321277,1138266112.0,1.3217000000068462
forecaster-tenant-pool,2026-01-31 03:03:01,0.0015472956436723454,1138692096.0,0.10639999999602878
forecaster-tenant-pool,2026-01-31 03:03:31,0.003047182747945224,1138450432.0,1.3186999999969582
forecaster-tenant-pool,2026-01-31 03:04:01,0.0002445336299965782,1138487296.0,0.2552000000046367
forecaster-tenant-pool,2026-01-31 03:04:31,0.0017409131163887168,1138561024.0,1.2497000000015759
forecaster-tenant-pool,2026-01-31 03:05:01,0.000558102315678716,1138573312.0,0.11179999999561309
forecaster-tenant-pool,2026-01-31 03:05:31,0.0022773256053778054,1138630656.0,1.2362999999998767
forecaster-tenant-pool,2026-01-31 03:06:01,0.0015446505233510858,1138606080.0,0.21309999999903084
forecaster-tenant-pool,2026-01-31 03:06:31,0.0020153257471165094,1138618368.0,1.2681000000046576
forecaster-tenant-pool,2026-01-31 03:07:01,0.0005152311363433441,1138659328.0,0.13229999999621211
forecaster-tenant-pool,2026-01-31 03:07:31,0.0018328271863296873,1138868224.0,1.2128000000008494
forecaster-tenant-pool,2026-01-31 03:08:01,0.0019007067195017523,1139601408.0,0.24490000000217454
forecaster-tenant-pool,2026-01-31 03:08:31,0.0022956342905355908,1139183616.0,1.2939999999952
forecaster-tenant-pool,2026-01-31 03:09:01,0.00019842011010885033,1138704384.0,0.09120000000032935
forecaster-tenant-pool,2026-01-31 03:09:31,0.0018789391090269115,1138774016.0,1.1625000000008487
forecaster-tenant-pool,2026-01-31 03:10:01,0.00035518273936954985,1138774016.0,0.22509999999929275
forecaster-tenant-pool,2026-01-31 03:10:02,0.0006648617116208709,1138794496.0,0.22509999999929275
forecaster-tenant-pool,2026-01-31 03:10:32,0.0020130500240491565,1138872320.0,1.1908000000034615
forecaster-tenant-pool,2026-01-31 03:11:02,0.0002961992018559616,1138552832.0,0.24150000000051172
forecaster-tenant-pool,2026-01-31 03:11:32,0.0021821188539557232,1138622464.0,1.0252999999970902
forecaster-tenant-pool,2026-01-31 03:12:02,0.0005172036716598912,1138675712.0,0.4560999999996663
forecaster-tenant-pool,2026-01-31 03:12:32,0.0018872783164104567,1138692096.0,1.2146000000052786
forecaster-tenant-pool,2026-01-31 03:13:02,0.0015672278508287703,1138774016.0,0.09949999999559318
forecaster-tenant-pool,2026-01-31 03:13:32,0.0024518079979013513,1138774016.0,1.2561000000021523
forecaster-tenant-pool,2026-01-31 03:14:02,0.00020919368094197662,1138778112.0,0.24090000000123837
forecaster-tenant-pool,2026-01-31 03:14:32,0.0025391285599216475,1138847744.0,1.2222999999999955
forecaster-tenant-pool,2026-01-31 03:15:02,0.0006354128272592074,1138864128.0,0.1223999999946803
forecaster-tenant-pool,2026-01-31 03:15:32,0.0022053804112214803,1138933760.0,1.3121000000068306
forecaster-tenant-pool,2026-01-31 03:16:02,0.0005891595981525563,1138642944.0,0.20570000000025174
forecaster-tenant-pool,2026-01-31 03:16:32,0.0019588422578388116,1138679808.0,0.9956999999988208
forecaster-tenant-pool,2026-01-31 03:17:02,0.0015557923172906333,1138708480.0,0.3487999999949655
forecaster-tenant-pool,2026-01-31 03:17:32,0.0027657146009146664,1138749440.0,1.2124000000016775
forecaster-tenant-pool,2026-01-31 03:18:02,0.00024316884918485035,1138753536.0,0.2128999999977168
forecaster-tenant-pool,2026-01-31 03:18:32,0.001957834458385346,1138827264.0,1.402600000004471
forecaster-tenant-pool,2026-01-31 03:19:02,0.0007362350874482641,1139019776.0,0.09159999999877376
forecaster-tenant-pool,2026-01-31 03:19:32,0.0024577148904272486,1138978816.0,1.3139999999990324
forecaster-tenant-pool,2026-01-31 03:20:02,0.0002413765954783337,1139499008.0,0.1966000000023996
forecaster-tenant-pool,2026-01-31 03:20:02,0.00024440041521453656,1139499008.0,0.1966000000023996
forecaster-tenant-pool,2026-01-31 03:20:32,0.002038309310022289,1139077120.0,1.3245000000017777
forecaster-tenant-pool,2026-01-31 03:21:02,0.0008180459689029686,1139056640.0,0.2291999999980059
forecaster-tenant-pool,2026-01-31 03:21:32,0.0020442945575460964,1138864128.0,1.1733999999974911
forecaster-tenant-pool,2026-01-31 03:22:02,0.0013063549437174065,1138864128.0,0.2207000000030651
forecaster-tenant-pool,2026-01-31 03:22:32,0.0022161913817200646,1138933760.0,1.2175999999986742
forecaster-tenant-pool,2026-01-31 03:23:02,0.0006958907414650467,1139175424.0,0.07279999999652015
forecaster-tenant-pool,2026-01-31 03:23:32,0.002214657432919852,1138876416.0,1.1626000000069325
forecaster-tenant-pool,2026-01-31 03:24:02,0.002034809492795143,1139515392.0,0.25889999999847835
forecaster-tenant-pool,2026-01-31 03:24:32,0.002889782143241418,1138950144.0,1.3633999999948476
forecaster-tenant-pool,2026-01-31 03:25:02,0.00026099658189107026,1138946048.0,0.07690000000457076
forecaster-tenant-pool,2026-01-31 03:25:32,0.0021402292383424677,1139015680.0,1.2181000000003526
forecaster-tenant-pool,2026-01-31 03:26:02,0.0004170427919169437,1138688000.0,0.22230000000060196
forecaster-tenant-pool,2026-01-31 03:26:32,0.0019114321559847228,1138757632.0,0.9963999999954467
forecaster-tenant-pool,2026-01-31 03:27:02,0.00024173215428750853,1138761728.0,0.32080000000411624
forecaster-tenant-pool,2026-01-31 03:27:32,0.001993857409321212,1138831360.0,1.2047999999957026
forecaster-tenant-pool,2026-01-31 03:28:02,0.0013165583061351697,1138864128.0,0.22709999999921515
forecaster-tenant-pool,2026-01-31 03:28:32,0.0019148149188657254,1138896896.0,1.0302000000048186
forecaster-tenant-pool,2026-01-31 03:29:02,0.00022800044067614983,1138896896.0,0.2020999999958197
forecaster-tenant-pool,2026-01-31 03:29:32,0.0020829813600467314,1138962432.0,1.2492000000037782
forecaster-tenant-pool,2026-01-31 03:30:01,0.00021758595051782857,1138962432.0,0.20720000000152747
forecaster-tenant-pool,2026-01-31 03:30:02,0.00021697532466303683,1138962432.0,0.20720000000152747
forecaster-tenant-pool,2026-01-31 03:30:31,0.002591802663370161,1139056640.0,1.23219999999698
forecaster-tenant-pool,2026-01-31 03:31:01,0.000481749103074814,1138745344.0,0.245999999996396
forecaster-tenant-pool,2026-01-31 03:31:31,0.0024030847759074353,1138806784.0,1.3539000000014614
forecaster-tenant-pool,2026-01-31 03:32:01,0.000398865250231622,1138810880.0,0.20890000000229822
forecaster-tenant-pool,2026-01-31 03:32:31,0.0019169491548725406,1138876416.0,1.1334999999996702
forecaster-tenant-pool,2026-01-31 03:33:01,0.0002615438199481743,1138876416.0,0.19949999999704837
forecaster-tenant-pool,2026-01-31 03:33:31,0.0021448796861310063,1138941952.0,1.3312000000013238
forecaster-tenant-pool,2026-01-31 03:34:01,0.0014216781100504217,1138974720.0,0.20260000000362197
forecaster-tenant-pool,2026-01-31 03:34:31,0.001953903217457281,1139011584.0,1.2785000000003492
forecaster-tenant-pool,2026-01-31 03:35:01,0.0006900342598336708,1139027968.0,0.09349999999952464
forecaster-tenant-pool,2026-01-31 03:35:31,0.0026454617006180627,1139085312.0,1.4831000000011652
forecaster-tenant-pool,2026-01-31 03:36:01,0.0009211915947508029,1138782208.0,0.23259999999390857
forecaster-tenant-pool,2026-01-31 03:36:31,0.002072534978933133,1138827264.0,1.350700000004387
forecaster-tenant-pool,2026-01-31 03:37:01,0.0011407623345188677,1139388416.0,0.07489999999997962
forecaster-tenant-pool,2026-01-31 03:37:31,0.0022111831858545837,1138896896.0,1.3012999999978396
forecaster-tenant-pool,2026-01-31 03:38:01,0.00047249836509251515,1139163136.0,0.21660000000277554
forecaster-tenant-pool,2026-01-31 03:38:31,0.0017333012469030226,1138966528.0,1.2316999999960898
forecaster-tenant-pool,2026-01-31 03:39:01,0.00020222180876942607,1138970624.0,0.0696000000015071
forecaster-tenant-pool,2026-01-31 03:39:31,0.002636392216359334,1139036160.0,1.1408000000039464
forecaster-tenant-pool,2026-01-31 03:40:01,0.0003811814739242683,1139036160.0,0.23069999999582555
forecaster-tenant-pool,2026-01-31 03:40:02,0.0007215070222633512,1139302400.0,0.23069999999582555
forecaster-tenant-pool,2026-01-31 03:40:32,0.002550656716239428,1139126272.0,1.0294000000047163
forecaster-tenant-pool,2026-01-31 03:41:02,0.0002588508771380932,1138814976.0,0.3571999999944334
forecaster-tenant-pool,2026-01-31 03:41:32,0.0019006572644112145,1138876416.0,1.2800000000020495
forecaster-tenant-pool,2026-01-31 03:42:02,0.000723716977801536,1138892800.0,0.216899999997986
forecaster-tenant-pool,2026-01-31 03:42:32,0.0018391964952552324,1138946048.0,1.1694000000048619
forecaster-tenant-pool,2026-01-31 03:43:02,0.0002389152913154151,1138946048.0,0.07499999999915113
forecaster-tenant-pool,2026-01-31 03:43:32,0.002419099083716978,1139019776.0,1.3208999999955267
forecaster-tenant-pool,2026-01-31 03:44:02,0.00046136011836476185,1139036160.0,0.2567999999994451
forecaster-tenant-pool,2026-01-31 03:44:32,0.0020520682714820614,1139089408.0,1.332100000000901
forecaster-tenant-pool,2026-01-31 03:45:02,0.000234660334382337,1139089408.0,0.07790000000022701
forecaster-tenant-pool,2026-01-31 03:45:32,0.002049330564112871,1139314688.0,1.2815999999978278
forecaster-tenant-pool,2026-01-31 03:46:02,0.0004282238109282656,1139007488.0,0.2155000000054012
forecaster-tenant-pool,2026-01-31 03:46:32,0.0019060706635824975,1139097600.0,1.23199999999797
forecaster-tenant-pool,2026-01-31 03:47:02,0.0007694588012431019,1139253248.0,0.10979999999811602
forecaster-tenant-pool,2026-01-31 03:47:32,0.002373742522440947,1139265536.0,1.2823000000014873
forecaster-tenant-pool,2026-01-31 03:48:02,0.0011511946753222971,1139093504.0,0.19059999999954017
forecaster-tenant-pool,2026-01-31 03:48:32,0.0023925113261932117,1139159040.0,1.1967000000032082
forecaster-tenant-pool,2026-01-31 03:49:02,0.0007816080275169894,1139253248.0,0.0834999999979118
forecaster-tenant-pool,2026-01-31 03:49:32,0.002163481105279309,1139318784.0,1.278900000002856
forecaster-tenant-pool,2026-01-31 03:50:02,0.0004064846999805911,1138987008.0,0.21419999999967937
forecaster-tenant-pool,2026-01-31 03:50:02,0.001525543735247592,1139019776.0,0.21419999999967937
forecaster-tenant-pool,2026-01-31 03:50:32,0.002013447606115363,1139077120.0,1.2164999999945698
forecaster-tenant-pool,2026-01-31 03:51:02,0.0019257345144651399,1138831360.0,0.2503000000016982
forecaster-tenant-pool,2026-01-31 03:51:32,0.0021801837240741934,1138831360.0,1.3841999999976906
forecaster-tenant-pool,2026-01-31 03:52:02,0.0006486165037443423,1139118080.0,0.23830000000173945
forecaster-tenant-pool,2026-01-31 03:52:32,0.0024457968281077834,1138900992.0,1.2226999999980763
forecaster-tenant-pool,2026-01-31 03:53:02,0.00022741904687136833,1138896896.0,0.07530000000163757
forecaster-tenant-pool,2026-01-31 03:53:32,0.001897780425673399,1138966528.0,0.4154999999992166
forecaster-tenant-pool,2026-01-31 03:54:02,0.0016781688916311405,1138966528.0,1.161700000000989
forecaster-tenant-pool,2026-01-31 03:54:32,0.002146547980795103,1139036160.0,1.2786000000055842
forecaster-tenant-pool,2026-01-31 03:55:02,0.00042565483988799116,1139052544.0,0.08629999999890667
forecaster-tenant-pool,2026-01-31 03:55:32,0.001878676092668372,1139101696.0,1.2371999999957553
forecaster-tenant-pool,2026-01-31 03:56:02,0.0012330712874332565,1138814976.0,0.24460000000253784
forecaster-tenant-pool,2026-01-31 03:56:32,0.0027981279190012554,1138847744.0,1.2715999999997318
forecaster-tenant-pool,2026-01-31 03:57:02,0.00023721219122682048,1138847744.0,0.10829999999690093
forecaster-tenant-pool,2026-01-31 03:57:32,0.0020718412466122224,1138917376.0,1.3214000000006003
forecaster-tenant-pool,2026-01-31 03:58:02,0.0008752421798248035,1139109888.0,0.2172000000011394
forecaster-tenant-pool,2026-01-31 03:58:32,0.0019942442685227696,1138982912.0,1.3074999999980719
forecaster-tenant-pool,2026-01-31 03:59:02,0.00156162753274192,1139126272.0,0.07650000000357977
forecaster-tenant-pool,2026-01-31 03:59:32,0.0021082876426812064,1139052544.0,1.2297999999959452
forecaster-tenant-pool,2026-01-31 04:00:02,0.00019185301722387578,1139052544.0,0.19249999999962408
forecaster-tenant-pool,2026-01-31 04:00:02,0.0013963887065879988,1139331072.0,0.19249999999962408
forecaster-tenant-pool,2026-01-31 04:00:32,0.0020827442849393487,1139146752.0,1.2993000000059813
