pod_name,timestamp,CPU (%),MEM (B),Energy (watts)
weatherforecaster-berlin-vm,2026-01-24 01:53:33,0.0,442077184.0,0.0
forecaster-tenant-pool,2026-01-24 01:53:33,0.0013709645040456523,801603584.0,0.9378999999987172
weathercollect-thess,2026-01-24 01:53:33,0.0008403486695132586,28598272.0,0.0
weathercollect-thess,2026-01-24 01:54:03,0.0,28606464.0,0.0
weatherforecaster-berlin-edge,2026-01-24 01:54:03,0.006370457988142274,257323008.0,2.80229999999865
weathercollector-berlin,2026-01-24 01:54:03,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:54:03,0.0,442077184.0,0.0
forecaster-tenant-pool,2026-01-24 01:54:03,0.0018036904408159499,801673216.0,0.08050000000048385
weathercollector-berlin,2026-01-24 01:54:33,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:54:33,0.0033080078240481214,442077184.0,0.0
forecaster-tenant-pool,2026-01-24 01:54:33,0.005699921030447102,801685504.0,1.3655000000000352
weatherforecaster-berlin-edge,2026-01-24 01:54:33,0.013373772054681115,257323008.0,2.4332000000014284
weathercollect-thess,2026-01-24 01:54:33,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:55:03,0.0029831273215210645,442081280.0,2.428500000000349
weathercollector-berlin,2026-01-24 01:55:03,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 01:55:03,0.0021990459429950923,802496512.0,2.5462000000001352
weathercollect-thess,2026-01-24 01:55:03,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 01:55:03,0.009733818578409683,257323008.0,2.467999999999302
forecaster-tenant-pool,2026-01-24 01:55:33,0.0029383126762757496,801746944.0,1.6184000000005958
weatherforecaster-berlin-edge,2026-01-24 01:55:33,0.009814633093796654,257323008.0,2.3679999999993018
weathercollector-berlin,2026-01-24 01:55:33,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:55:33,0.0,442081280.0,0.0
weathercollect-thess,2026-01-24 01:55:33,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 01:56:03,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 01:56:03,0.0022599972666358255,802021376.0,0.7998999999987367
weatherforecaster-berlin-edge,2026-01-24 01:56:03,0.009851887604033778,257323008.0,2.4315000000002334
weathercollect-thess,2026-01-24 01:56:03,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:56:03,0.0,442081280.0,0.0
forecaster-tenant-pool,2026-01-24 01:56:33,0.004580110770556603,801812480.0,1.5400000000013885
weathercollect-thess,2026-01-24 01:56:33,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:56:33,0.0033779579419096527,442089472.0,0.0
weatherforecaster-berlin-edge,2026-01-24 01:56:33,0.009896988888891022,257323008.0,1.9391000000003262
weathercollector-berlin,2026-01-24 01:56:33,0.0,38612992.0,0.0
weathercollector-berlin,2026-01-24 01:57:03,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 01:57:03,0.003869686871529907,801869824.0,1.8134000000001227
weatherforecaster-berlin-vm,2026-01-24 01:57:03,0.0,442093568.0,2.4336000000000544
weathercollect-thess,2026-01-24 01:57:03,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 01:57:03,0.0,257331200.0,0.0
weathercollector-berlin,2026-01-24 01:57:33,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 01:57:33,0.0015107607745117142,801566720.0,0.9411000000002787
weatherforecaster-berlin-edge,2026-01-24 01:57:33,0.0,257331200.0,0.0
weathercollect-thess,2026-01-24 01:57:33,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:57:33,0.0,442093568.0,0.0
weathercollect-thess,2026-01-24 01:58:03,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 01:58:03,0.0,257331200.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:58:03,0.0,442093568.0,0.0
forecaster-tenant-pool,2026-01-24 01:58:03,0.0012944127085634596,801628160.0,0.10719999999876867
weathercollector-berlin,2026-01-24 01:58:03,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 01:58:33,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 01:58:33,0.0036763084659702794,442089472.0,0.0
forecaster-tenant-pool,2026-01-24 01:58:33,0.006520215866348138,801656832.0,0.8179000000007061
weatherforecaster-berlin-edge,2026-01-24 01:58:33,0.0122148361495101,257327104.0,4.060899999999675
weathercollector-berlin,2026-01-24 01:58:33,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 01:59:03,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 01:59:03,0.006909324081066026,257327104.0,2.4365999999999386
weathercollector-berlin,2026-01-24 01:59:03,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 01:59:03,0.003506092107033602,801693696.0,2.900499999998919
weatherforecaster-berlin-vm,2026-01-24 01:59:03,0.0,442093568.0,2.1695999999996274
weatherforecaster-berlin-vm,2026-01-24 01:59:33,0.0,442093568.0,0.0
weathercollect-thess,2026-01-24 01:59:33,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 01:59:33,0.009600965069314233,257327104.0,2.333899999999752
weathercollector-berlin,2026-01-24 01:59:33,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 01:59:33,0.0033853270317879755,801714176.0,1.8148000000003777
weathercollector-berlin,2026-01-24 02:00:02,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 02:00:02,0.0030340535231907365,802394112.0,0.8444999999996677
weathercollect-thess,2026-01-24 02:00:02,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:00:02,0.00962613935200547,257327104.0,2.3338999999997516
weatherforecaster-berlin-vm,2026-01-24 02:00:02,0.0,442093568.0,0.0
weathercollect-thess,2026-01-24 02:00:03,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:00:03,0.0,442093568.0,0.0
weathercollector-berlin,2026-01-24 02:00:03,0.0,38612992.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:00:03,0.009626139352005467,257327104.0,2.4354000000011493
forecaster-tenant-pool,2026-01-24 02:00:03,0.003028575313895035,802377728.0,0.8444999999996677
weatherforecaster-berlin-vm,2026-01-24 02:00:32,0.0036055131624980912,442089472.0,0.0
forecaster-tenant-pool,2026-01-24 02:00:32,0.006159963077086031,801923072.0,1.5908000000006723
weathercollect-thess,2026-01-24 02:00:32,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:00:32,0.0,38612992.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:00:32,0.015790709437409987,257323008.0,2.4354000000011484
weathercollector-berlin,2026-01-24 02:01:02,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 02:01:02,0.004938824688371365,801976320.0,2.291600000000047
weatherforecaster-berlin-edge,2026-01-24 02:01:02,0.008966042567405292,257331200.0,3.744700000000497
weathercollect-thess,2026-01-24 02:01:02,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:01:02,0.0,442093568.0,2.0512000000007293
weathercollector-berlin,2026-01-24 02:01:32,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:01:32,0.0,442093568.0,0.0
weathercollect-thess,2026-01-24 02:01:32,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:01:32,0.0,257331200.0,0.0
forecaster-tenant-pool,2026-01-24 02:01:32,0.0013447666799737547,801992704.0,0.9319000000004356
weathercollector-berlin,2026-01-24 02:02:02,0.0,38612992.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:02:02,0.0,257331200.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:02:02,0.0,442093568.0,0.0
weathercollect-thess,2026-01-24 02:02:02,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:02:02,0.0012535103963172937,802070528.0,0.06799999999942277
weathercollector-berlin,2026-01-24 02:02:32,0.0,38612992.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:02:32,0.0,257331200.0,0.0
weathercollect-thess,2026-01-24 02:02:32,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:02:32,0.0033935313881715955,442089472.0,0.0
forecaster-tenant-pool,2026-01-24 02:02:32,0.004498718629214218,801771520.0,0.7594999999995101
weathercollect-thess,2026-01-24 02:03:02,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:03:02,0.01061376627169436,257327104.0,2.3704999999996894
weathercollector-berlin,2026-01-24 02:03:02,7.677148827403426e-05,38608896.0,0.054700000000002545
weatherforecaster-berlin-vm,2026-01-24 02:03:02,0.0,442093568.0,2.2572999999994257
forecaster-tenant-pool,2026-01-24 02:03:02,0.005081096313121255,802320384.0,2.3465000000011966
weatherforecaster-berlin-edge,2026-01-24 02:03:32,0.009860741992972873,257327104.0,2.498599999999472
weatherforecaster-berlin-vm,2026-01-24 02:03:32,0.0,442093568.0,0.0
weathercollector-berlin,2026-01-24 02:03:32,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 02:03:32,0.0007889802959880147,28598272.0,0.2451000000000325
forecaster-tenant-pool,2026-01-24 02:03:32,0.003097375599298259,802111488.0,1.676899999998841
weathercollector-berlin,2026-01-24 02:04:02,0.0,38617088.0,0.0
weathercollect-thess,2026-01-24 02:04:02,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:04:02,0.0025401295582411724,801910784.0,0.7653999999999238
weatherforecaster-berlin-vm,2026-01-24 02:04:02,0.0,442093568.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:04:02,0.009811549932220689,257327104.0,2.4996999999993323
forecaster-tenant-pool,2026-01-24 02:04:32,0.005812080954439402,801923072.0,1.5166000000002289
weathercollector-berlin,2026-01-24 02:04:32,0.0,38617088.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:04:32,0.009859353728395064,257327104.0,2.3878000000006674
weatherforecaster-berlin-vm,2026-01-24 02:04:32,0.0,442093568.0,0.0
weathercollect-thess,2026-01-24 02:04:32,0.0,28614656.0,0.0
weathercollect-thess,2026-01-24 02:05:02,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:05:02,0.011520268588937385,257331200.0,2.518699999999565
weathercollector-berlin,2026-01-24 02:05:02,0.0,38617088.0,0.0
forecaster-tenant-pool,2026-01-24 02:05:02,0.0053720540420448305,801996800.0,2.7115999999995437
weatherforecaster-berlin-vm,2026-01-24 02:05:02,0.005311103267793392,442089472.0,2.1736000000004423
weathercollect-thess,2026-01-24 02:05:32,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:05:32,0.0,442093568.0,0.0
forecaster-tenant-pool,2026-01-24 02:05:32,0.0016219563106845709,801976320.0,1.156000000000707
weathercollector-berlin,2026-01-24 02:05:32,0.0,38617088.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:05:32,0.005974460485030917,257339392.0,2.4662000000011175
weathercollect-thess,2026-01-24 02:06:02,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:06:02,0.0,442093568.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:06:02,0.0,257339392.0,0.0
forecaster-tenant-pool,2026-01-24 02:06:02,0.0012980608422574899,802033664.0,0.07469999999927192
weathercollector-berlin,2026-01-24 02:06:02,0.0,38617088.0,0.0
weathercollector-berlin,2026-01-24 02:06:32,0.0,38617088.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:06:32,0.0,257339392.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:06:32,0.0,442093568.0,0.0
weathercollect-thess,2026-01-24 02:06:32,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:06:32,0.004349322352537402,802050048.0,0.826700000001468
forecaster-tenant-pool,2026-01-24 02:07:02,0.005370978613759018,802373632.0,1.8404999999995197
weatherforecaster-berlin-vm,2026-01-24 02:07:02,0.0049583188688308785,442089472.0,2.353599999999278
weathercollector-berlin,2026-01-24 02:07:02,0.0,38617088.0,0.0
weathercollect-thess,2026-01-24 02:07:02,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:07:02,0.007703352913349629,257339392.0,0.0
weathercollector-berlin,2026-01-24 02:07:32,0.0,38617088.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:07:32,0.0,442093568.0,0.0
forecaster-tenant-pool,2026-01-24 02:07:32,0.003375129635964561,801820672.0,1.7161999999988742
weatherforecaster-berlin-edge,2026-01-24 02:07:32,0.007965089550208223,257339392.0,3.375700000000264
weathercollect-thess,2026-01-24 02:07:32,0.0,28614656.0,0.0
weathercollect-thess,2026-01-24 02:08:02,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:08:02,0.0,38617088.0,0.0
forecaster-tenant-pool,2026-01-24 02:08:02,0.0026362665744731075,801878016.0,0.7678000000009888
weatherforecaster-berlin-vm,2026-01-24 02:08:02,0.0,442093568.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:08:02,0.01030947306223133,257339392.0,2.373199999999876
forecaster-tenant-pool,2026-01-24 02:08:32,0.0030382647452318785,801878016.0,1.4797000000005633
weatherforecaster-berlin-edge,2026-01-24 02:08:32,0.010362076813304972,257339392.0,2.395199999999022
weatherforecaster-berlin-vm,2026-01-24 02:08:32,0.0028856067262397938,442093568.0,0.0
weathercollect-thess,2026-01-24 02:08:32,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:08:32,0.0,38617088.0,0.0
weathercollect-thess,2026-01-24 02:09:02,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:09:02,0.004043613941791817,442093568.0,1.862599999999899
weathercollector-berlin,2026-01-24 02:09:02,0.0,38617088.0,0.0
forecaster-tenant-pool,2026-01-24 02:09:02,0.006354738812997832,801910784.0,2.289999999999054
weatherforecaster-berlin-edge,2026-01-24 02:09:02,0.009935393321510064,257339392.0,2.4646000000007917
weathercollector-berlin,2026-01-24 02:09:32,0.0,38617088.0,0.0
forecaster-tenant-pool,2026-01-24 02:09:32,0.0020310531081521198,801943552.0,1.6643000000005184
weatherforecaster-berlin-vm,2026-01-24 02:09:32,0.0,442097664.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:09:32,0.008776658102681007,257339392.0,4.090999999999379
weathercollect-thess,2026-01-24 02:09:32,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:10:02,0.0,257347584.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:10:02,0.0,442097664.0,0.0
weathercollect-thess,2026-01-24 02:10:02,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:10:02,0.0,38617088.0,0.0
forecaster-tenant-pool,2026-01-24 02:10:02,0.0009056963759850001,802156544.0,0.0718999999994594
weathercollect-thess,2026-01-24 02:10:04,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:10:04,0.0,38617088.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:10:04,0.0,257347584.0,0.0
forecaster-tenant-pool,2026-01-24 02:10:04,0.001255968352975173,802156544.0,0.0718999999994594
weatherforecaster-berlin-vm,2026-01-24 02:10:04,0.0,442097664.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:10:34,0.0,257347584.0,0.0
weathercollect-thess,2026-01-24 02:10:34,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:10:34,0.0,442097664.0,0.0
weathercollector-berlin,2026-01-24 02:10:34,0.0,38617088.0,0.0
forecaster-tenant-pool,2026-01-24 02:10:34,0.0007663975178183388,802021376.0,0.8024000000012469
weathercollector-berlin,2026-01-24 02:11:04,0.0,38617088.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:11:04,0.0,257347584.0,1.0536000000002486
weatherforecaster-berlin-vm,2026-01-24 02:11:04,0.004299551491995833,442105856.0,2.1850000000005823
weathercollect-thess,2026-01-24 02:11:04,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:11:04,0.003402121177603523,802308096.0,1.9837999999990945
weathercollect-thess,2026-01-24 02:11:34,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:11:34,0.008770867403318183,257339392.0,3.1090999999995503
weatherforecaster-berlin-vm,2026-01-24 02:11:34,0.0,442109952.0,0.0
forecaster-tenant-pool,2026-01-24 02:11:34,0.0022946684396689737,802111488.0,1.1984999999998764
weathercollector-berlin,2026-01-24 02:11:34,0.0,38617088.0,0.0
forecaster-tenant-pool,2026-01-24 02:12:04,0.001384929421219276,802107392.0,0.7676999999998164
weatherforecaster-berlin-vm,2026-01-24 02:12:04,0.0,442109952.0,0.0
weathercollector-berlin,2026-01-24 02:12:04,0.0,38617088.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:12:04,0.009802670606347264,257339392.0,2.3934000000008386
weathercollect-thess,2026-01-24 02:12:04,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:12:34,0.0,38617088.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:12:34,0.0028358274404727247,442109952.0,0.0
weathercollect-thess,2026-01-24 02:12:34,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:12:34,0.002994077163801877,801873920.0,1.448200000001149
weatherforecaster-berlin-edge,2026-01-24 02:12:34,0.009813976694041092,257339392.0,2.467000000000311
weatherforecaster-berlin-vm,2026-01-24 02:13:04,0.0036476344152747892,442105856.0,2.35909999999955
forecaster-tenant-pool,2026-01-24 02:13:04,0.00555130098684594,801951744.0,2.6856000000001585
weathercollector-berlin,2026-01-24 02:13:04,0.00013332027436674368,38608896.0,0.06170000000000376
weatherforecaster-berlin-edge,2026-01-24 02:13:04,0.008077326129245615,257339392.0,2.477999999998914
weathercollect-thess,2026-01-24 02:13:04,0.0,28614656.0,0.12330000000001749
weathercollector-berlin,2026-01-24 02:13:34,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:13:34,0.0,442109952.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:13:34,0.015132682462197563,257339392.0,3.0572999999994264
forecaster-tenant-pool,2026-01-24 02:13:34,0.0024624450568544462,801947648.0,1.7725999999987228
weathercollect-thess,2026-01-24 02:13:34,0.0005383606066652267,28598272.0,0.09399999999999031
weatherforecaster-berlin-vm,2026-01-24 02:14:04,0.0,442109952.0,0.0
forecaster-tenant-pool,2026-01-24 02:14:04,0.0014262048202247043,802021376.0,0.3527000000006107
weatherforecaster-berlin-edge,2026-01-24 02:14:04,0.006861928003621631,257347584.0,0.0
weathercollect-thess,2026-01-24 02:14:04,0.0,28606464.0,0.0
weathercollector-berlin,2026-01-24 02:14:04,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 02:14:34,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:14:34,0.0014556082424786892,802000896.0,0.8903999999991052
weathercollector-berlin,2026-01-24 02:14:34,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:14:34,0.0,442109952.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:14:34,0.0,257347584.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:15:04,0.0,257347584.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:15:04,0.004082704039878243,442105856.0,2.1396000000007915
forecaster-tenant-pool,2026-01-24 02:15:04,0.004915933106742719,802054144.0,2.0042000000014317
weathercollector-berlin,2026-01-24 02:15:04,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 02:15:04,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:15:34,0.001830199612284322,802279424.0,1.0060999999995146
weatherforecaster-berlin-vm,2026-01-24 02:15:34,0.0,442109952.0,0.0
weathercollector-berlin,2026-01-24 02:15:34,0.0,38612992.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:15:34,0.0076931523227562896,257339392.0,3.1990000000010097
weathercollect-thess,2026-01-24 02:15:34,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:16:04,0.014402886334346401,257339392.0,2.3808999999988982
weathercollector-berlin,2026-01-24 02:16:04,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 02:16:04,0.002782317933951891,802144256.0,0.7084999999998823
weatherforecaster-berlin-vm,2026-01-24 02:16:04,0.0,442109952.0,0.0
weathercollect-thess,2026-01-24 02:16:04,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:16:34,0.009724505472322975,257339392.0,2.4824000000002955
forecaster-tenant-pool,2026-01-24 02:16:34,0.00288566222248967,802148352.0,1.544299999998869
weatherforecaster-berlin-vm,2026-01-24 02:16:34,0.0,442109952.0,0.0
weathercollector-berlin,2026-01-24 02:16:34,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 02:16:34,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:17:04,0.006286531371216687,802226176.0,2.338799999999931
weatherforecaster-berlin-edge,2026-01-24 02:17:04,0.009633764258552925,257339392.0,2.4318000000009006
weathercollector-berlin,2026-01-24 02:17:04,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 02:17:04,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:17:04,0.003960984413706077,442105856.0,2.164999999999418
forecaster-tenant-pool,2026-01-24 02:17:34,0.003043507423165674,801923072.0,1.7641000000006593
weatherforecaster-berlin-edge,2026-01-24 02:17:34,0.009744837303763484,257339392.0,2.4587999999988828
weathercollect-thess,2026-01-24 02:17:34,0.0,28614656.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:17:34,0.0,442109952.0,0.0
weathercollector-berlin,2026-01-24 02:17:34,0.0,38612992.0,0.0
forecaster-tenant-pool,2026-01-24 02:18:04,0.0018167160828645563,801980416.0,0.7578000000004371
weatherforecaster-berlin-edge,2026-01-24 02:18:04,0.01187251115222424,257339392.0,1.9168000000005125
weathercollect-thess,2026-01-24 02:18:04,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:18:04,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:18:04,0.0,442109952.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:18:34,0.0,442109952.0,0.0
weathercollect-thess,2026-01-24 02:18:34,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:18:34,0.0,257347584.0,0.0
forecaster-tenant-pool,2026-01-24 02:18:34,0.0011266384706039257,801980416.0,0.759700000000521
weathercollector-berlin,2026-01-24 02:18:34,0.0,38612992.0,0.0
weathercollector-berlin,2026-01-24 02:19:04,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 02:19:04,0.0,28614656.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:19:04,0.0,257347584.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:19:04,0.003506063962506455,442105856.0,0.0
forecaster-tenant-pool,2026-01-24 02:19:04,0.004794217140562077,802050048.0,0.07629999999941599
weathercollect-thess,2026-01-24 02:19:34,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:19:34,0.0,38612992.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:19:34,0.0,257347584.0,0.0
forecaster-tenant-pool,2026-01-24 02:19:34,0.0017343982310047187,802050048.0,2.5720999999997125
weatherforecaster-berlin-vm,2026-01-24 02:19:34,0.0,442109952.0,2.0438000000004344
forecaster-tenant-pool,2026-01-24 02:20:02,0.0015078306639888105,802066432.0,0.09630000000003444
weatherforecaster-berlin-vm,2026-01-24 02:20:02,0.0,442109952.0,0.0
weatherforecaster-berlin-edge,2026-01-24 02:20:02,0.008628732241751542,257343488.0,0.0
weathercollector-berlin,2026-01-24 02:20:02,0.0,38612992.0,0.0
weathercollect-thess,2026-01-24 02:20:02,0.0,28614656.0,0.0
forecaster-tenant-pool,2026-01-24 02:20:04,0.0015729995333435241,802066432.0,0.09630000000003444
weatherforecaster-berlin-edge,2026-01-24 02:20:04,0.009064778521786184,257343488.0,3.777800000001056
weathercollect-thess,2026-01-24 02:20:04,0.0,28614656.0,0.0
weathercollector-berlin,2026-01-24 02:20:04,0.0,38612992.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:20:04,0.0,442109952.0,0.0
weatherforecaster-berlin-vm,2026-01-24 02:20:32,0.0,442109952.0,0.0
