node_name,timestamp,CPU (%),MEM (%),fs (%),Energy (watts),rx (B/sec),tx (B/sec)
vm-node,2026-01-31 01:56:02,0.19229166666660505,0.5746348764576402,0.7756633954035034,84.12749999960263,893247.4333333333,1418344.6
rpi4,2026-01-31 01:56:02,0.6922500000003311,0.7191618354348108,0.7342163759502103,93.2458999991417,77274.13333333333,100324.5
vm-node,2026-01-31 01:56:32,0.2860416666668551,0.5749896489200921,0.7750175068962772,84.2041000003616,1003738.2333333333,1528722.0333333332
rpi4,2026-01-31 01:56:32,0.5809999999992896,0.7143969842714156,0.7340510149877163,90.85310000181198,114088.2,133878.76666666666
vm-node,2026-01-31 01:57:02,0.1800000000001755,0.5746677370287764,0.7750181769459888,84.19340000003577,688072.2666666667,1119975.3
rpi4,2026-01-31 01:57:02,0.6036666666666481,0.7079225269725725,0.7342093251609808,89.33609999815623,76261.3,101647.23333333334
rpi4,2026-01-31 01:57:32,0.7556666666670935,0.7154056934875861,0.7344298951334788,87.87390000025431,50828.200000000004,71249.6
vm-node,2026-01-31 01:57:32,0.22312499999973073,0.5750882306335007,0.7750191228985227,84.99219999959071,993092.4666666666,1604933.1333333333
rpi4,2026-01-31 01:58:02,0.5798333333327643,0.7014366307032367,0.7342928703616616,91.17410000165303,146648.56666666668,168069.5
vm-node,2026-01-31 01:58:02,0.1966666666667849,0.5751913154622131,0.7750200688510567,84.16090000023445,885334.1666666666,1289717.1666666667
vm-node,2026-01-31 01:58:32,0.18433333333330748,0.5747072914199588,0.7750209359742127,83.92600000003974,1062958.5666666667,1652748.3333333335
rpi4,2026-01-31 01:58:32,0.6663333333334777,0.7138333549980502,0.7342529602339478,91.88979999820391,77653.56666666667,98156.36666666667
rpi4,2026-01-31 01:59:02,0.6297500000003993,0.7185004549590537,0.7342806312558293,90.28460000157357,110135.2,129051.2
vm-node,2026-01-31 01:59:02,0.19558333333319952,0.5749497294114526,0.7750220395855023,84.01480000019073,801063.3,1173213.8333333335
rpi4,2026-01-31 01:59:32,0.5856666666661112,0.7238518133367997,0.7342409871956337,96.84089999993643,78138.0,102174.33333333334
vm-node,2026-01-31 01:59:32,0.22070833333360346,0.5757357055907029,0.7750228672939695,84.50879999995232,932072.4,1487349.7666666666
rpi4,2026-01-31 02:00:02,0.5628333333342501,0.7170040296373327,0.7341200595086611,94.15959999958675,109445.73333333334,130237.43333333333
vm-node,2026-01-31 02:00:02,0.2802083333331837,0.5755281971692687,0.7750300013526629,83.6221999997894,765479.2,1209202.7333333334
vm-node,2026-01-31 02:00:02,0.2802083333331837,0.5755281971692687,0.7750300013526629,83.6221999997894,765479.2,1209202.7333333334
rpi4,2026-01-31 02:00:02,0.5628333333342501,0.7170040296373327,0.7341200595086611,94.15959999958675,109445.73333333334,130237.43333333333
vm-node,2026-01-31 02:00:32,0.2078750000000445,0.5757562738741178,0.7750311443786414,84.63000000019868,946701.6333333333,1508175.3333333333
rpi4,2026-01-31 02:00:32,0.6773333333324824,0.7179597036266736,0.736443627144155,92.72160000006357,62095.76666666666,81902.0
rpi4,2026-01-31 02:01:02,0.548083333333749,0.7219519043286104,0.7342832919310103,94.84380000034967,114978.9,134393.2
vm-node,2026-01-31 02:01:02,0.23550000000005492,0.5758911239215951,0.7750324056486866,84.6984999999404,931871.4666666667,1363158.1333333333
rpi4,2026-01-31 02:01:32,0.658833333333314,0.7143418692317691,0.7342848883361188,94.92429999907812,75021.23333333334,98294.56666666667
vm-node,2026-01-31 02:01:32,0.23937499999976103,0.5759676768817606,0.7750333121865316,84.68530000001192,1000454.7999999999,1554171.0666666667
rpi4,2026-01-31 02:02:02,0.535249999999678,0.7070115689587937,0.7316311309106733,96.36010000109673,153792.1666666667,177880.1
vm-node,2026-01-31 02:02:02,0.1984999999999038,0.5763338896912007,0.7750341004803099,84.65999999990066,921354.8666666667,1380120.4666666666
vm-node,2026-01-31 02:02:32,0.3373750000001712,0.5771123201096715,0.7750307896464411,84.52449999998014,862700.4,1377353.2666666666
rpi4,2026-01-31 02:02:32,0.5932500000001103,0.7069928506434421,0.7316317960794685,94.59299999872843,73453.46666666666,95730.76666666668
rpi4,2026-01-31 02:03:02,0.5085833333330432,0.7153942545170935,0.7341263120953363,97.12540000081063,129595.7,152218.43333333335
vm-node,2026-01-31 02:03:02,0.18862499999991614,0.5764072783000715,0.7750315779402194,84.2400999998053,824808.5666666667,1271544.1666666667
rpi4,2026-01-31 02:03:32,0.6825833333340142,0.7201268685818276,0.7317023039717628,92.81850000023842,54451.899999999994,75350.73333333334
vm-node,2026-01-31 02:03:32,0.29058333333350256,0.5778767543589548,0.7750292918882624,84.3972000002861,859233.1666666666,1365702.7333333332
vm-node,2026-01-31 02:04:02,0.27150000000010266,0.5765785183874368,0.7750302772554852,84.42459999968608,1072524.5,1639070.0
rpi4,2026-01-31 02:04:02,0.5885833333328037,0.7195518003379696,0.7342718510277324,98.76310000022252,134547.06666666668,155597.76666666666
rpi4,2026-01-31 02:04:32,0.6326666666670917,0.7083509684128428,0.7314620450029261,93.5835999985536,108186.09999999999,129254.86666666665
vm-node,2026-01-31 02:04:32,0.2615416666667263,0.5766383976503962,0.7750311443786414,84.23050000021856,811714.1,1182656.0666666667
vm-node,2026-01-31 02:05:02,0.2675833333331947,0.5771791366043152,0.7750320115017975,84.69899999996026,914207.7666666666,1462918.9333333333
rpi4,2026-01-31 02:05:02,0.4778333333334861,0.7078840504354608,0.7341160684958897,95.34629999995232,104901.3,126829.46666666666
vm-node,2026-01-31 02:05:32,0.24725000000002767,0.5763968115996355,0.775033115113087,84.58249999980131,1119259.4,1676128.8333333333
rpi4,2026-01-31 02:05:32,0.6360833333324232,0.7168834004939555,0.7344819113332657,96.71060000061989,126801.66666666667,147328.69999999998
vm-node,2026-01-31 02:06:02,0.23854166666658105,0.5766326774769021,0.7750339034068653,84.2649000003934,858941.1333333333,1347731.3666666667
rpi4,2026-01-31 02:06:02,0.5475000000004381,0.7140808527232549,0.73420107706792,94.9416000008583,92016.36666666667,116349.16666666666
vm-node,2026-01-31 02:06:32,0.21170833333330216,0.5802502612415406,0.7750348887740881,84.55439999997616,1246006.5666666667,1822456.4333333333
rpi4,2026-01-31 02:06:32,0.5405833333332793,0.7101063304302613,0.7316411084426018,92.45079999963443,140026.63333333333,161037.13333333333
vm-node,2026-01-31 02:07:02,0.22758333333338357,0.5800232798890627,0.7750357953119331,83.86819999963045,989215.2000000001,1433835.7
rpi4,2026-01-31 02:07:02,0.5249166666664147,0.7140486156245938,0.7317358284790423,95.77930000027021,137477.23333333334,162220.46666666667
vm-node,2026-01-31 02:07:32,0.24208333333329177,0.5803185382060124,0.7749218868609731,84.98570000032583,1071006.0999999999,1648274.4333333333
rpi4,2026-01-31 02:07:32,0.6313333333337747,0.7165620694137528,0.7342510977613212,95.2208999991417,108037.46666666666,134394.3
vm-node,2026-01-31 02:08:02,0.21145833333345604,0.5807833327288611,0.7749227933988181,83.92459999968608,854247.4666666667,1242165.9666666668
rpi4,2026-01-31 02:08:02,0.5535833333329644,0.7083384895359418,0.7315768531369826,93.1375,131137.63333333333,150488.16666666666
rpi4,2026-01-31 02:08:32,0.5659166666666275,0.7144676979071883,0.7341503912057236,97.02390000025432,118987.23333333332,143845.46666666667
vm-node,2026-01-31 02:08:32,0.20716666666650485,0.5823803564860803,0.774923739351352,84.3095000003775,1147017.8,1804552.4333333333
rpi4,2026-01-31 02:09:02,0.6246666666668792,0.7028644222020018,0.736411566008225,91.20180000066757,124784.73333333332,144482.46666666667
vm-node,2026-01-31 02:09:02,0.2288749999999852,0.5825615764506056,0.7749306369219119,83.91389999985695,955995.1666666666,1481420.4333333333
rpi4,2026-01-31 02:09:32,0.5854166666664317,0.7096030157285844,0.7341392163699637,94.4309999982516,87016.56666666667,110792.23333333334
vm-node,2026-01-31 02:09:32,0.23500000000013305,0.5823949611843632,0.774931464630379,83.92809999982516,1023720.5,1581491.3666666667
vm-node,2026-01-31 02:10:02,0.1703333333331524,0.5815049265298482,0.7749324499976019,84.20527947200114,875193.1333333333,1287811.0666666667
rpi4,2026-01-31 02:10:02,0.6093333333337796,0.7126260236578708,0.7343450195952076,90.10870000123978,133604.63333333333,153991.86666666667
rpi4,2026-01-31 02:10:02,0.6093333333337796,0.7126260236578708,0.7343450195952076,90.10870000123978,133604.63333333333,153991.86666666667
vm-node,2026-01-31 02:10:02,0.1703333333331524,0.5815049265298482,0.7749324499976019,84.20527947200114,875193.1333333333,1287811.0666666667
rpi4,2026-01-31 02:10:32,0.7392500000001898,0.7025826075653191,0.7340872001701768,85.5998000005881,45701.200000000004,64090.200000000004
vm-node,2026-01-31 02:10:32,0.21570833333333894,0.578710439219262,0.7749334747795136,84.62126212632388,991168.3333333334,1566357.2666666666
vm-node,2026-01-31 02:11:02,0.25104166666668093,0.5796077762229184,0.7749335141942025,84.13399999986092,812518.3666666667,1244460.0666666667
rpi4,2026-01-31 02:11:02,0.7493333333331444,0.7082906538411543,0.7343547310596179,86.13899999856949,84053.06666666667,98087.7
rpi4,2026-01-31 02:11:32,0.6581666666664812,0.7126936175744183,0.734360850612534,87.82790000041325,63070.333333333336,84598.06666666667
vm-node,2026-01-31 02:11:32,0.2544583333334894,0.5790723923250364,0.7749227933988181,84.29900000045697,859517.8333333334,1390456.7666666666
rpi4,2026-01-31 02:12:02,0.6030000000002625,0.7024401403873651,0.7344607589655774,89.44479999939601,88461.53333333334,115359.73333333334
vm-node,2026-01-31 02:12:02,0.15437499999994297,0.5789312135749697,0.7749236605219741,84.73859999974569,746127.0666666667,1222619.4333333333
rpi4,2026-01-31 02:12:32,0.5974166666666026,0.7030890419862212,0.734114206023263,89.7608000000318,124141.73333333334,143495.96666666667
vm-node,2026-01-31 02:12:32,0.23837500000002246,0.579584773823123,0.7749246064745081,84.2055999999245,993507.0,1528652.3333333333
rpi4,2026-01-31 02:13:02,0.5917499999999867,0.711275185233329,0.7342991229483368,90.05879999995231,79326.7,104299.1
vm-node,2026-01-31 02:13:02,0.17941666666646472,0.5792024958455718,0.7749254341829752,84.06909999996424,731026.3666666666,1179445.8666666667
rpi4,2026-01-31 02:13:32,0.6602499999994431,0.7078684518393344,0.7342997881171319,86.91940000057221,98447.06666666667,116681.09999999999
vm-node,2026-01-31 02:13:32,0.22116666666676393,0.5793639994674153,0.774926458964887,84.48290000011524,904127.2666666667,1417103.4666666668
vm-node,2026-01-31 02:14:02,0.17612500000018283,0.5793880972195818,0.7749273260880432,84.09640000015497,758556.4,1229314.7
rpi4,2026-01-31 02:14:02,0.6023333333336647,0.7080993110620044,0.7344059490568505,89.28539999922117,76530.46666666666,98304.1
rpi4,2026-01-31 02:14:32,0.6075833333330062,0.7139269465748083,0.7344381432265396,89.21400000055631,112957.7,131343.33333333334
vm-node,2026-01-31 02:14:32,0.23291666666669025,0.5801611725820157,0.7748419144571674,84.97339999973774,886280.9666666667,1322940.7
rpi4,2026-01-31 02:15:02,0.5960833333338921,0.715211230989211,0.734343423190099,88.67579999963442,53873.700000000004,76237.7
vm-node,2026-01-31 02:15:02,0.19291666666649215,0.5794846099340671,0.7748441610944355,84.21870000014702,779331.6666666666,1253773.6666666667
rpi4,2026-01-31 02:15:32,0.6429166666663833,0.709953464188223,0.7343297207129172,87.89769999980926,59537.26666666666,82853.63333333333
vm-node,2026-01-31 02:15:32,0.21408333333336696,0.5799421021077744,0.7748450282175916,84.59009999980529,786553.0,1234671.7666666666
rpi4,2026-01-31 02:16:02,0.6531666666667434,0.7151550760431561,0.7343483454391837,89.58420000076293,97148.13333333333,116758.53333333333
vm-node,2026-01-31 02:16:02,0.1806666666667828,0.5789907277204719,0.7748456588526142,83.53140000005563,742110.0,1164024.4666666666
rpi4,2026-01-31 02:16:32,0.5306666666668813,0.7047445729884311,0.73155769627568,92.13420000076295,77337.13333333333,99706.53333333334
vm-node,2026-01-31 02:16:32,0.21387499999992635,0.5796143483371455,0.7748464471463925,84.28819999992848,940794.9,1530351.4666666666
rpi4,2026-01-31 02:17:02,0.5991666666666636,0.7039750422461979,0.7346942332127028,92.39459999998411,118868.73333333332,144086.36666666667
vm-node,2026-01-31 02:17:02,0.1682499999999427,0.5799878634957271,0.7748470383667262,84.35830000042915,833453.6666666666,1271631.0
vm-node,2026-01-31 02:17:32,0.20966666666670478,0.5799366253459184,0.7748477478311266,84.12439999977748,906347.3,1454136.4666666668
rpi4,2026-01-31 02:17:32,0.6307499999996481,0.7070677239048485,0.7316485583331083,88.69139999945958,53946.433333333334,75723.36666666667
vm-node,2026-01-31 02:18:02,0.22108333333329094,0.5799980867845249,0.7748516498853292,83.97079999993245,798068.7999999999,1240050.9666666668
rpi4,2026-01-31 02:18:02,0.6392499999998866,0.7030890419862212,0.7339987327204114,94.6114000002543,127385.63333333333,151251.36666666667
vm-node,2026-01-31 02:18:32,0.2067083333333443,0.5809129494261206,0.7748524381791074,84.12380000005166,995427.4666666667,1549218.1666666667
rpi4,2026-01-31 02:18:32,0.6551666666672493,0.710543091121799,0.7339844981081934,92.422399999698,71802.83333333333,93867.56666666667
rpi4,2026-01-31 02:19:02,0.7451666666666749,0.7102259196672299,0.7314764126489031,89.20380000074704,63490.96666666667,83217.79999999999
vm-node,2026-01-31 02:19:02,0.19962499999998518,0.5820426228382917,0.774853502375708,84.02870000004768,906457.8666666667,1342176.3333333333
vm-node,2026-01-31 02:19:32,0.2381249999999296,0.5807281999928438,0.7748543300841753,84.0913999999563,1030960.7,1556725.4
rpi4,2026-01-31 02:19:32,0.6429999999998548,0.7037244248017679,0.7363346724954964,89.57009999950726,93459.16666666667,110065.5
rpi4,2026-01-31 02:20:02,0.6699166666669801,0.712454439100481,0.7343302528479535,90.99939999977748,92316.53333333334,114402.90000000001
vm-node,2026-01-31 02:20:02,0.242458333333471,0.5812256116751905,0.7748501521271504,83.80999999990065,855574.2,1346970.2666666666
vm-node,2026-01-31 02:20:02,0.242458333333471,0.5812256116751905,0.7748501521271504,83.80999999990065,855574.2,1346970.2666666666
rpi4,2026-01-31 02:20:02,0.6699166666669801,0.712454439100481,0.7343302528479535,90.99939999977748,92316.53333333334,114402.90000000001
vm-node,2026-01-31 02:20:32,0.21741666666659457,0.5811339671934662,0.7748511374943733,84.50629999985297,1054253.3,1572875.7666666666
rpi4,2026-01-31 02:20:32,0.6598333333328886,0.7110183283504484,0.7340425008271374,92.1319000005722,134221.19999999998,152271.23333333334
vm-node,2026-01-31 02:21:02,0.2152916666666287,0.5823083066412188,0.774855354866087,84.49780000001192,780651.4666666667,1277466.8333333333
rpi4,2026-01-31 02:21:02,0.649000000000198,0.7055276225139737,0.7341816541390993,93.27649999856949,102332.23333333332,127479.03333333334
rpi4,2026-01-31 02:21:32,0.6900833333334049,0.7149855712985831,0.7340723003891636,88.340100000302,105278.3,124168.46666666667
vm-node,2026-01-31 02:21:32,0.2071666666668667,0.5809537208754932,0.7748499550537058,83.9916000003616,999233.8333333334,1549908.4333333333
rpi4,2026-01-31 02:22:02,0.7009999999997338,0.7105493305602496,0.7340353170041489,89.63140000104904,64900.9,85184.20000000001
vm-node,2026-01-31 02:22:02,0.19970833333307833,0.584132798574192,0.7748509798356176,84.2375,672764.9,1096347.0333333332
rpi4,2026-01-31 02:22:32,0.6465000000003859,0.7059872611464968,0.7340828100561283,87.78289999961854,78154.2,102562.7
vm-node,2026-01-31 02:22:32,0.19945833333337126,0.584185740605467,0.7748518469587737,84.08479999999206,914974.3666666667,1447390.1666666667
rpi4,2026-01-31 02:23:02,0.7274999999998575,0.7049047185753282,0.7340624558909943,87.6595000008742,107997.2,126491.59999999999
vm-node,2026-01-31 02:23:02,0.26808333333327433,0.584186227428743,0.7748528717406854,84.04939999977748,751410.8,1169341.2
vm-node,2026-01-31 02:23:32,0.21333333333358606,0.5844323165948075,0.7748536600344638,84.15679999987285,930850.4,1489898.0333333334
rpi4,2026-01-31 02:23:32,0.6294166666667403,0.7065030547250748,0.7340423677933784,87.42469999988873,70211.36666666667,91873.09999999999
vm-node,2026-01-31 02:24:02,0.17462499999993875,0.5851599956867458,0.7748543694988641,83.92850000013908,751230.5666666667,1158871.0666666667
rpi4,2026-01-31 02:24:02,0.6700833333324984,0.6965261926426621,0.7314108270056935,88.62659999926885,117436.43333333333,138133.30000000002
vm-node,2026-01-31 02:24:32,0.2780833333332354,0.5855927815791914,0.7748615035575575,84.1918000002702,987172.5,1600219.5999999999
rpi4,2026-01-31 02:24:32,0.6880000000007688,0.7063293903548681,0.7363526320529676,90.37129999995231,80713.16666666666,105958.46666666666
rpi4,2026-01-31 02:25:02,0.6355833333331323,0.7095634992850643,0.7339008198737537,90.97340000073115,123076.4,145765.9
vm-node,2026-01-31 02:25:02,0.21091666666658052,0.5850413325131983,0.7748621736072691,84.14709999958674,879410.6333333333,1349907.9
vm-node,2026-01-31 02:25:32,0.18266666666674505,0.5862771333995576,0.7748628042422917,84.1737000003457,979920.7,1560843.3666666667
rpi4,2026-01-31 02:25:32,0.6651666666669522,0.714533212010919,0.7339632127067461,96.89019999901454,83077.86666666667,107983.03333333334
vm-node,2026-01-31 02:26:02,0.24170833333330818,0.5832986268906086,0.7748634742920032,84.10960000008345,804003.4,1254171.5333333332
rpi4,2026-01-31 02:26:02,0.5845833333329286,0.7139415052645262,0.7339641439430594,92.70840000112851,107774.16666666666,129606.9
vm-node,2026-01-31 02:26:32,0.202291666666721,0.5827739531048006,0.7748641443417147,83.83229999989271,865133.1333333333,1385986.8
rpi4,2026-01-31 02:26:32,0.5979999999995547,0.722533212010919,0.7339648091118547,94.42679999868075,69288.66666666667,93678.8
vm-node,2026-01-31 02:27:02,0.281000000000151,0.5828351711317692,0.7748719090354307,84.29939999977748,772479.5666666667,1196961.4666666666
rpi4,2026-01-31 02:27:02,0.5762500000006109,0.7204648381645652,0.7339767821501688,94.05840000112852,111818.0,131378.73333333334
vm-node,2026-01-31 02:27:32,0.1968749999997911,0.5829008922740416,0.7748728944026535,84.23490000019471,890511.5,1442511.0999999999
rpi4,2026-01-31 02:27:32,0.735583333333587,0.7152237098661121,0.7363426545210392,89.26259999871255,57505.666666666664,81168.76666666666
rpi4,2026-01-31 02:28:02,0.6085833333328385,0.7117171454569089,0.7338353672643031,94.3899000008901,124188.56666666667,145485.1
vm-node,2026-01-31 02:28:02,0.2528333333335212,0.5840943395353807,0.7748715148885416,84.41409999976555,875111.6333333333,1349147.8333333333
rpi4,2026-01-31 02:28:32,0.5330833333340934,0.7032783049525543,0.7338811308774148,96.56620000004769,155690.43333333332,178094.73333333334
vm-node,2026-01-31 02:28:32,0.23549999999980337,0.5833172478809191,0.7748601634581345,84.85180000017087,985601.7333333334,1483984.1666666667
vm-node,2026-01-31 02:29:02,0.1810000000002106,0.5831970025317245,0.7748609911666017,83.73129999985298,753534.8333333334,1214630.4
rpi4,2026-01-31 02:29:02,0.6614999999992809,0.7084248017678408,0.7338362985006164,90.65679999987285,71240.9,93091.1
rpi4,2026-01-31 02:29:32,0.5762500000003986,0.7057574418302353,0.733820733550808,91.51499999960264,99872.96666666666,121884.09999999999
vm-node,2026-01-31 02:29:32,0.23274999999981344,0.5838057750384773,0.7748619371191355,84.93850000003974,1001468.6666666667,1524871.1
rpi4,2026-01-31 02:30:02,0.5950000000003608,0.7085693487586118,0.73395150573595,91.13349999984105,112613.63333333333,134656.0
vm-node,2026-01-31 02:30:02,0.16295833333345183,0.583390758195609,0.7748629224863584,83.6430999999245,810708.8666666667,1339561.6333333333
vm-node,2026-01-31 02:30:05,0.22679166666661627,0.5834872709100942,0.7748638290242034,83.6430999999245,924532.8666666666,1403667.3666666667
rpi4,2026-01-31 02:30:05,0.7161666666663374,0.7067578317951384,0.7339523039385043,87.36069999933244,111016.33333333334,129392.9
rpi4,2026-01-31 02:30:35,0.61116666666616,0.7085651891329781,0.7339573592213481,86.6912000000477,58859.33333333333,79340.83333333334
vm-node,2026-01-31 02:30:35,0.2005416666665289,0.5836867467474728,0.7748649326354929,84.13910000026226,779891.0333333333,1257848.3
rpi4,2026-01-31 02:31:05,0.6404999999998456,0.7036599506044456,0.7362125475046924,88.81780000130337,95816.73333333332,119417.4
vm-node,2026-01-31 02:31:05,0.27337500000018244,0.5836818785147119,0.7748712389857192,83.77850000013908,900804.7,1438817.0333333332
vm-node,2026-01-31 02:31:35,0.21470833333329156,0.5840287400989274,0.7748723425970088,84.92330000003179,810791.7666666666,1282403.8
rpi4,2026-01-31 02:31:35,0.7028333333333648,0.7128735213830755,0.7362128135722106,89.68209999998412,127277.53333333333,149198.26666666666
vm-node,2026-01-31 02:32:05,0.20920833333346855,0.5840123098133593,0.7748734067936094,84.55759999950726,931910.2333333333,1501457.1
rpi4,2026-01-31 02:32:05,0.6450833333340067,0.72003951644352,0.7341108801792869,91.22709999879203,94564.1,119127.23333333334
rpi4,2026-01-31 02:32:35,0.6473333333329719,0.7228961393474588,0.7340087102523397,91.22760000030202,104719.53333333333,124095.83333333334
vm-node,2026-01-31 02:32:35,0.27974999999984884,0.583862611655961,0.7748776241653231,84.62190000017483,743264.8333333333,1139740.9333333333
rpi4,2026-01-31 02:33:05,0.5900000000008732,0.721049265566099,0.7339854293445067,91.77970000108085,80627.4,103657.03333333333
vm-node,2026-01-31 02:33:05,0.21495833333332454,0.5845070439676876,0.7748785307031681,84.0234999999404,887404.7,1447720.1333333333
vm-node,2026-01-31 02:33:35,0.16112499999988095,0.5848895653568768,0.7748794372410132,83.90540000001589,769906.8333333334,1170890.2666666666
rpi4,2026-01-31 02:33:35,0.595499999999682,0.7163800857922787,0.7339403309001902,95.16319999893508,136097.46666666665,156233.36666666667
rpi4,2026-01-31 02:34:05,0.6043333333325714,0.7109216170544651,0.7339872918171334,90.1135999997457,68299.63333333333,89671.33333333333
vm-node,2026-01-31 02:34:05,0.22266666666683416,0.585527182142738,0.7748803831935471,84.20550000021855,978619.3666666666,1541727.3666666667
rpi4,2026-01-31 02:34:35,0.6323333333335616,0.7162781749642532,0.7340450284685592,90.50420000155769,97109.5,121018.16666666667
vm-node,2026-01-31 02:34:35,0.25279166666673997,0.5849272941607738,0.7748831028070822,83.85359999984503,797004.2333333333,1219528.4666666666
rpi4,2026-01-31 02:35:05,0.6327499999997978,0.7135827375536202,0.7339408630352264,89.16669999957087,95173.0,113655.56666666667
vm-node,2026-01-31 02:35:05,0.23129166666669693,0.5843348302337701,0.7748855465177947,84.68800000001987,1000630.6,1493799.1333333333
vm-node,2026-01-31 02:35:35,0.15470833333317915,0.584302213074272,0.7748863742262619,85.21520000000794,773732.7666666667,1246351.4333333333
rpi4,2026-01-31 02:35:35,0.6405833333339994,0.7097964383205512,0.7362845187683362,84.6706999997298,39211.666666666664,57824.166666666664
vm-node,2026-01-31 02:36:05,0.2337083333333335,0.5852204834788002,0.774887241349418,84.16750000019869,1039141.3666666666,1506063.2666666666
rpi4,2026-01-31 02:36:05,0.5622499999994792,0.7050451059404653,0.7362472693158034,94.80060000022254,154869.33333333334,177415.73333333334
rpi4,2026-01-31 02:36:35,0.6478333333331496,0.7117920187183153,0.7338974940297774,93.92730000019075,95040.63333333333,117918.96666666666
vm-node,2026-01-31 02:36:35,0.22083333333317898,0.585155857688899,0.7748824721720595,84.42169999976953,906899.5666666667,1416803.2
vm-node,2026-01-31 02:37:05,0.226958333333352,0.5874586534906324,0.7748833787099045,83.64960000018279,1003763.4666666667,1564076.6
rpi4,2026-01-31 02:37:05,0.6296666666667685,0.7049244767970883,0.733898824367368,89.69739999969802,111912.6,131876.66666666666
rpi4,2026-01-31 02:37:35,0.5648333333333767,0.7078143767060965,0.7339691992259032,93.46310000022254,106849.93333333333,133084.16666666666
vm-node,2026-01-31 02:37:35,0.1858750000000735,0.5876947627795369,0.7748841670036828,84.53069999963046,775159.5,1253557.8666666667
rpi4,2026-01-31 02:38:05,0.6502500000005436,0.7107978681918627,0.733931018537057,94.69309999942782,111428.56666666667,130279.26666666666
vm-node,2026-01-31 02:38:05,0.3365416666666539,0.5881293742592679,0.7755127130477869,83.66390000035365,887625.4333333332,1350508.0666666667
rpi4,2026-01-31 02:38:35,0.5674999999992147,0.7121029507344339,0.733954033377372,91.50740000009539,74560.36666666667,96623.66666666667
vm-node,2026-01-31 02:38:35,0.20583333333319348,0.5875711096674097,0.7748844034918163,84.30200000007947,780381.0333333333,1280782.3
rpi4,2026-01-31 02:39:05,0.6595833333333531,0.7142046015858573,0.7315320207601842,89.63040000001591,87218.2,104135.9
