link_id,timestamp,bandwidth_utilization_mbps,latency_ms,packet_loss_rate,source
L1,2026-01-24 13:15:00,37.48754113041253,8.448608711289824,0.022734139511329528,synthetic
L1,2026-01-24 13:30:00,12.687385028215438,10.221235981649407,0.027354538692341727,synthetic
L1,2026-01-24 13:45:00,29.315418561690997,9.458472347910563,0.006788188423164808,synthetic
L1,2026-01-24 14:00:00,33.284413080466365,7.985869076076234,0.028246827295942495,synthetic
L1,2026-01-24 14:15:00,31.788919251517658,11.007227342513925,0.019159189229431963,synthetic
L1,2026-01-24 14:30:00,37.689257709742805,9.154412273653305,0.008696750228377022,synthetic
L1,2026-01-24 14:45:00,27.072766038900365,9.390431177894396,0.0019896329486639684,synthetic
L1,2026-01-24 15:00:00,30.390296840277045,9.306131729069373,0.010823683605150323,synthetic
L1,2026-01-24 15:15:00,39.44981411531994,11.85321789619622,0.01988177086492759,synthetic
L1,2026-01-24 15:30:00,11.770487972437145,9.938625757339912,0.019604611773146693,synthetic
L1,2026-01-24 15:45:00,34.71480401310673,10.118649730818733,0.02379920260825586,synthetic
L1,2026-01-24 16:00:00,27.328921392051573,9.339045768420405,0.016703076934634218,synthetic
L1,2026-01-24 16:15:00,22.701455003571027,10.694300233382357,0.013351756721322975,synthetic
L1,2026-01-24 16:30:00,32.69235379420784,12.023977072676008,0.017521481674034643,synthetic
L1,2026-01-24 16:45:00,39.81961037446924,10.97179122622976,0.020201661721469463,synthetic
L1,2026-01-24 17:00:00,38.31315065187345,11.030300442002284,0.021384636769731666,synthetic
L1,2026-01-24 17:15:00,28.91909575274697,10.909345308826518,0.015265011804365566,synthetic
L1,2026-01-24 17:30:00,37.00592771008759,7.929636035033255,0.02540868020201216,synthetic
L1,2026-01-24 17:45:00,36.94454318756675,8.685821752451293,0.0162716193696558,synthetic
L1,2026-01-24 18:00:00,29.301029836054663,9.692518909601311,0.014781695826050576,synthetic
L1,2026-01-24 18:15:00,24.455355584094335,8.911203936260161,0.016745650943190263,synthetic
L1,2026-01-24 18:30:00,24.91812775102136,8.403194462866002,0.026449041054215645,synthetic
L1,2026-01-24 18:45:00,36.702826790945096,7.191736388694139,0.019203221282356044,synthetic
L1,2026-01-24 19:00:00,29.662825490298474,7.980206180298788,0.01583291898158137,synthetic
L1,2026-01-24 19:15:00,21.630542242155293,9.6152116639861,0.025556646502691262,synthetic
L1,2026-01-24 19:30:00,16.521097315927,9.895860449771673,0.032856491239692476,synthetic
L1,2026-01-24 19:45:00,36.654651616771034,8.810419335804136,0.021258095805853687,synthetic
L1,2026-01-24 20:00:00,25.62577262188621,10.11838781902484,0.0274030547651926,synthetic
L1,2026-01-24 20:15:00,32.64310204524785,9.349249538637435,0.026216467703448737,synthetic
L1,2026-01-24 20:30:00,39.91765525655299,11.635860381060773,0.01636616149005,synthetic
L1,2026-01-24 20:45:00,19.52860418517212,9.757561353962744,0.020159805082857394,synthetic
L1,2026-01-24 21:00:00,29.638900955897242,11.044496322102573,0.012304732221776075,synthetic
L1,2026-01-24 21:15:00,28.634446830249043,10.304820643442039,0.01877034640183019,synthetic
L1,2026-01-24 21:30:00,33.037943005023685,7.896893441133917,0.016242857785245656,synthetic
L1,2026-01-24 21:45:00,39.91327998736348,9.864012736394237,0.01758268425694619,synthetic
L1,2026-01-24 22:00:00,19.364385482700737,8.146563851006974,0.01550062981171798,synthetic
L1,2026-01-24 22:15:00,34.558383589646134,9.837818742674617,0.018277419150826597,synthetic
L1,2026-01-24 22:30:00,38.25219019994961,8.882303774153966,0.023193396117589485,synthetic
L1,2026-01-24 22:45:00,28.508983488345738,10.572944550227213,0.019283048537360025,synthetic
L1,2026-01-24 23:00:00,28.900424056855012,7.9864684938006985,0.008813760813467686,synthetic
L1,2026-01-24 23:15:00,33.34759495187938,10.022052737919156,0.015523276610609083,synthetic
L1,2026-01-24 23:30:00,32.7585366231183,10.858623373844791,0.010883603884650487,synthetic
L1,2026-01-24 23:45:00,34.65882085893698,11.361393353963493,0.021464361355890606,synthetic
L1,2026-01-25 00:00:00,34.490244211209735,8.853748363173665,0.023019904184325125,synthetic
L1,2026-01-25 00:15:00,22.14422155507479,10.026626458310762,0.02153928933112499,synthetic
L1,2026-01-25 00:30:00,37.922131981639545,10.27622045936736,0.015275573640203675,synthetic
L1,2026-01-25 00:45:00,39.33426529752191,12.320689419314153,0.0214811235747873,synthetic
L1,2026-01-25 01:00:00,31.488663149522385,7.778004908874795,0.01717931446538675,synthetic
L1,2026-01-25 01:15:00,18.046757547602667,8.633346182393426,0.013170647301498487,synthetic
L1,2026-01-25 01:30:00,29.082034351999276,14.20669373910412,0.024451579518253583,synthetic
L1,2026-01-25 01:45:00,31.555247015524547,9.590354074066038,0.02490816652234263,synthetic
L1,2026-01-25 02:00:00,20.84319809770546,7.163509285145088,0.02569337288650104,synthetic
L1,2026-01-25 02:15:00,27.118895491383892,9.126174784977751,0.01634990839980526,synthetic
L1,2026-01-25 02:30:00,18.725044899531667,5.846690167803457,0.027076173876158474,synthetic
L1,2026-01-25 02:45:00,34.85833779989155,10.36138106868423,0.017038506492031594,synthetic
L1,2026-01-25 03:00:00,31.32764251921641,11.214677140417328,0.02392100792923108,synthetic
L1,2026-01-25 03:15:00,16.833734681486042,8.63250643574687,0.016934524029399947,synthetic
L1,2026-01-25 03:30:00,32.81171889265585,9.293914116622739,0.018656107017525375,synthetic
L1,2026-01-25 03:45:00,29.54792842087767,11.385481233053369,0.005472932855664863,synthetic
L1,2026-01-25 04:00:00,34.13131426203524,7.374676802730894,0.018188520713498506,synthetic
L1,2026-01-25 04:15:00,26.867740529956578,8.01764318170068,0.020546539800710164,synthetic
L1,2026-01-25 04:30:00,23.588164794055807,9.65782722742654,0.01753970229581697,synthetic
L1,2026-01-25 04:45:00,23.833242988337545,8.871497743799772,0.030537128408510836,synthetic
L1,2026-01-25 05:00:00,25.694638267612763,9.559199653789618,0.013025203488048342,synthetic
L1,2026-01-25 05:15:00,30.150600772648378,8.104374520890218,0.016618512577376447,synthetic
L1,2026-01-25 05:30:00,31.183667723398337,10.321470228882262,0.01457076434008488,synthetic
L1,2026-01-25 05:45:00,28.474240977535178,9.776150372230017,0.016617338126027174,synthetic
L1,2026-01-25 06:00:00,26.613443608027847,10.82378574134955,0.02618847837764423,synthetic
L1,2026-01-25 06:15:00,27.188773855956146,10.300599250720438,0.028868190765961782,synthetic
L1,2026-01-25 06:30:00,50.06179828405546,10.310035108744035,0.01579524433448635,synthetic
L1,2026-01-25 06:45:00,23.83419878801433,7.830538968204829,0.01566195474366078,synthetic
L1,2026-01-25 07:00:00,25.53622393163046,10.738887327467308,0.01305722810843651,synthetic
L1,2026-01-25 07:15:00,56.35083286694518,9.503700397293336,0.02783771231911582,synthetic
L1,2026-01-25 07:30:00,33.36810641968442,9.750102538525573,0.026726026441497817,synthetic
L1,2026-01-25 07:45:00,18.960154672770436,11.572396564586214,0.01936410920006728,synthetic
L1,2026-01-25 08:00:00,36.741497631818106,8.920846665224657,0.01162340482215872,synthetic
L1,2026-01-25 08:15:00,22.71968888639082,12.026776492688501,0.012160024607262489,synthetic
L1,2026-01-25 08:30:00,37.272492062440776,12.16671294905964,0.02102377670230756,synthetic
L1,2026-01-25 08:45:00,28.312301765034547,11.129176656046559,0.023296027510678993,synthetic
L1,2026-01-25 09:00:00,26.48163320408474,8.529068783848867,0.0076031311698731095,synthetic
L1,2026-01-25 09:15:00,42.87331975062067,6.720560131559602,0.018072140536772703,synthetic
L1,2026-01-25 09:30:00,34.53121082127396,11.61825237138991,0.029709775337344303,synthetic
L1,2026-01-25 09:45:00,37.78391549959366,10.16707759199662,0.01869494476021829,synthetic
L1,2026-01-25 10:00:00,33.479357436159574,8.882203793767806,0.028937828544743742,synthetic
L1,2026-01-25 10:15:00,26.444443809655212,11.760343515633403,0.023894276773734104,synthetic
L1,2026-01-25 10:30:00,34.890835362065665,8.707661678683285,0.013494322394987854,synthetic
L1,2026-01-25 10:45:00,39.67372314147568,9.363767112653585,0.018243972239888863,synthetic
L1,2026-01-25 11:00:00,31.07790434814043,10.787335546475491,0.019227834568731783,synthetic
L1,2026-01-25 11:15:00,44.41314083477205,8.329595752577685,0.014284930591438962,synthetic
L1,2026-01-25 11:30:00,36.80389762561527,9.8357786355894,0.014180791863134354,synthetic
L1,2026-01-25 11:45:00,31.695860398172897,11.633705775870043,0.029040611552711364,synthetic
L1,2026-01-25 12:00:00,32.011892248142544,10.316666115431694,0.014135836281842291,synthetic
L1,2026-01-25 12:15:00,31.097897031741,11.87113950523552,0.02647061645845208,synthetic
L1,2026-01-25 12:30:00,19.990089715240067,11.700403537008997,0.017381093129809903,synthetic
L1,2026-01-25 12:45:00,29.27942243353116,10.01160750163243,0.019846164020700965,synthetic
L1,2026-01-25 13:00:00,31.769491882729337,6.494887935463917,0.023371066509431437,synthetic
L1,2026-01-25 13:15:00,26.67131902986777,8.34134155717704,0.016408647962571927,synthetic
L1,2026-01-25 13:30:00,32.70141614963756,11.145001168576734,0.0234074258809672,synthetic
L1,2026-01-25 13:45:00,30.170459922840887,7.674622869572069,0.007721421802709707,synthetic
L1,2026-01-25 14:00:00,36.18953512879015,9.509961117119575,0.022638244330487823,synthetic
L1,2026-01-25 14:15:00,35.30489904852585,10.507720920533549,0.005188819252570184,synthetic
L1,2026-01-25 14:30:00,31.33722630067873,12.204356043642266,0.018638919639809255,synthetic
L1,2026-01-25 14:45:00,19.062296869584014,9.137470455318379,0.02512545791191095,synthetic
L1,2026-01-25 15:00:00,44.32578190944936,9.034768436375305,0.023733771836350257,synthetic
L1,2026-01-25 15:15:00,28.864872011430855,9.921331350256748,0.012209537126228354,synthetic
L1,2026-01-25 15:30:00,29.352908370438946,10.526369454715153,0.012982013623438898,synthetic
L1,2026-01-25 15:45:00,27.2598332104049,9.76862975890586,0.01586796775806419,synthetic
L1,2026-01-25 16:00:00,26.09270675147571,11.573902523328716,0.021117295174148808,synthetic
L1,2026-01-25 16:15:00,42.35246438400419,8.801284250457293,0.007808400859737779,synthetic
L1,2026-01-25 16:30:00,41.088354563088636,10.180241400068565,0.01992065854490865,synthetic
L1,2026-01-25 16:45:00,33.555147228621365,10.667819065370528,0.021868576242800388,synthetic
L1,2026-01-25 17:00:00,29.139998764554196,9.399650785141215,0.0183017769147741,synthetic
L1,2026-01-25 17:15:00,34.95294388011003,11.25956490483995,0.023151925808318312,synthetic
L1,2026-01-25 17:30:00,30.59037585415498,10.223437811863525,0.021342344949957223,synthetic
L1,2026-01-25 17:45:00,28.47821665341521,11.18326856972841,0.016750074443606627,synthetic
L1,2026-01-25 18:00:00,32.704847372050644,10.291156162073248,0.008382863838443059,synthetic
L1,2026-01-25 18:15:00,26.470738024436443,10.564606857230842,0.02080047848942494,synthetic
L1,2026-01-25 18:30:00,32.01811411202746,9.051412364725968,0.014281547808620133,synthetic
L1,2026-01-25 18:45:00,31.633767404973085,9.053842442213165,0.01652994425083073,synthetic
L1,2026-01-25 19:00:00,34.8234881700634,11.836594719893165,0.022874745307778516,synthetic
L1,2026-01-25 19:15:00,25.04690434019513,10.9532656667805,0.028504000300606108,synthetic
L1,2026-01-25 19:30:00,35.681090823012326,8.465552250666397,0.019771639259347946,synthetic
L1,2026-01-25 19:45:00,22.74950805639596,10.271295136982246,0.023324389018675222,synthetic
L1,2026-01-25 20:00:00,25.41946678703009,6.439335919696862,0.011333123953082657,synthetic
L1,2026-01-25 20:15:00,25.76859952683405,9.139089754450875,0.021473141485970206,synthetic
L1,2026-01-25 20:30:00,21.423585821010576,11.44154151492986,0.019640564373937026,synthetic
L1,2026-01-25 20:45:00,38.1252982670853,9.81228161693326,0.027375365483757092,synthetic
L1,2026-01-25 21:00:00,22.24758019048162,10.176869004499046,0.01675724914382746,synthetic
L1,2026-01-25 21:15:00,24.408669300746624,5.475428130219683,0.018550174297025775,synthetic
L1,2026-01-25 21:30:00,40.043261683893135,9.411619572795772,0.02635288680279677,synthetic
L1,2026-01-25 21:45:00,25.435338385170795,10.507408335740818,0.019447797245632104,synthetic
L1,2026-01-25 22:00:00,28.494858518895228,10.69793481309751,0.013346951712276388,synthetic
L1,2026-01-25 22:15:00,21.903767992667714,11.443533567001547,0.035309799639740735,synthetic
L1,2026-01-25 22:30:00,36.66360966098148,9.684613372339857,0.0135284434199796,synthetic
L1,2026-01-25 22:45:00,36.773889953528524,9.751516281063775,0.019611799510702858,synthetic
L1,2026-01-25 23:00:00,35.91156723298757,8.001823855885206,0.02208012893615368,synthetic
L1,2026-01-25 23:15:00,34.30023862555155,9.693217691240203,0.02160570505418669,synthetic
L1,2026-01-25 23:30:00,30.588712888155815,8.107637406403303,0.01886153777596161,synthetic
L1,2026-01-25 23:45:00,25.804986664496123,7.228194820291875,0.018891437776842154,synthetic
L1,2026-01-26 00:00:00,23.48024554667183,8.372230944834133,0.01859040880227227,synthetic
L1,2026-01-26 00:15:00,40.31924421409336,12.263027361705957,0.013304396848451767,synthetic
L1,2026-01-26 00:30:00,36.118434173812716,9.594158197730085,0.03290131528653637,synthetic
L1,2026-01-26 00:45:00,24.453566182396607,10.329816044535049,0.01868005449371974,synthetic
L1,2026-01-26 01:00:00,30.318654145785075,9.229755623202916,0.023581585956938572,synthetic
L1,2026-01-26 01:15:00,27.599079256119893,7.314173470822154,0.01799208285391037,synthetic
L1,2026-01-26 01:30:00,20.974314354354,11.40416968739456,0.0178714179658671,synthetic
L1,2026-01-26 01:45:00,31.42121101297042,6.741702790216617,0.017267338023982098,synthetic
L1,2026-01-26 02:00:00,26.676058686086435,9.167810984812512,0.010700925272064496,synthetic
L1,2026-01-26 02:15:00,22.379706669634515,9.918077678724908,0.019036273159275384,synthetic
L1,2026-01-26 02:30:00,18.166939566865906,10.345734465144783,0.01755795407408342,synthetic
L1,2026-01-26 02:45:00,17.48957199835463,8.910295593206696,0.027029147055108664,synthetic
L1,2026-01-26 03:00:00,27.028590978442885,7.2430577754175385,0.012819799294492909,synthetic
L1,2026-01-26 03:15:00,29.319240236600674,8.798360061496842,0.01653711693467087,synthetic
L1,2026-01-26 03:30:00,22.99759351870147,8.876863018570507,0.014609357199475507,synthetic
L1,2026-01-26 03:45:00,35.20591542125782,8.840359757267379,0.02865518236407085,synthetic
L1,2026-01-26 04:00:00,29.4756276657363,11.455087885311405,0.014783549330871972,synthetic
L1,2026-01-26 04:15:00,34.6150824847892,8.179595832791286,0.02337379906835682,synthetic
L1,2026-01-26 04:30:00,28.536713678498337,10.451468911657239,0.02582096884043588,synthetic
L1,2026-01-26 04:45:00,23.703058918343153,10.237445555826874,0.019123262531507552,synthetic
L1,2026-01-26 05:00:00,30.912940569108912,11.440682616207505,0.01173913399435719,synthetic
L1,2026-01-26 05:15:00,19.89860390385342,9.800302192394604,0.011815076847417859,synthetic
L1,2026-01-26 05:30:00,34.315508165093185,11.186696450796338,0.025158584388776477,synthetic
L1,2026-01-26 05:45:00,22.502806347894932,9.741669792858852,0.012436435887200855,synthetic
L1,2026-01-26 06:00:00,37.34586021226759,10.6515887898772,0.022352159666359474,synthetic
L1,2026-01-26 06:15:00,27.292354030064683,7.745588369129139,0.020686094658923578,synthetic
L1,2026-01-26 06:30:00,38.500268130479334,6.042582885563337,0.022262794905866162,synthetic
L1,2026-01-26 06:45:00,21.019014491293476,10.56632028034878,0.022829508847075325,synthetic
L1,2026-01-26 07:00:00,24.577842394169437,10.646774689058844,0.01439797529349259,synthetic
L1,2026-01-26 07:15:00,33.04747957478857,10.713253499727823,0.014146830925911551,synthetic
L1,2026-01-26 07:30:00,39.36397674741404,9.212601227867982,0.024289562804602417,synthetic
L1,2026-01-26 07:45:00,43.332871266519376,12.234583378315559,0.016223932336613622,synthetic
L1,2026-01-26 08:00:00,30.330929309446983,9.310183276394467,0.003499109047969108,synthetic
L1,2026-01-26 08:15:00,44.70196504629405,10.631318529508555,0.02389253178730319,synthetic
L1,2026-01-26 08:30:00,27.682683601396555,10.891954337506117,0.01378243227158739,synthetic
L1,2026-01-26 08:45:00,38.79014097890378,12.578110239623665,0.02280281526743152,synthetic
L1,2026-01-26 09:00:00,22.462552024325557,9.524455570315249,0.028356931095901816,synthetic
L1,2026-01-26 09:15:00,33.36160405490603,9.02021064065627,0.020100574743571686,synthetic
L1,2026-01-26 09:30:00,11.266455673148435,7.752781923377015,0.025974594989981187,synthetic
L1,2026-01-26 09:45:00,21.02727190677501,12.32855050999371,0.020922786083217213,synthetic
L1,2026-01-26 10:00:00,33.73341438464612,10.63211636057281,0.029524575968846885,synthetic
L1,2026-01-26 10:15:00,19.50048918239581,10.679591658841453,0.013627357347457365,synthetic
L1,2026-01-26 10:30:00,33.41559688631348,14.675056361985881,0.01995071011750106,synthetic
L1,2026-01-26 10:45:00,37.25166496649891,10.487567111779448,0.024038969630248805,synthetic
L1,2026-01-26 11:00:00,25.989438458253776,8.046517892349952,0.01885752945793973,synthetic
L1,2026-01-26 11:15:00,22.248376354606414,9.706144637510535,0.026913313979916018,synthetic
L1,2026-01-26 11:30:00,26.20650707316209,8.53782638672702,0.017407762762935316,synthetic
L1,2026-01-26 11:45:00,22.273501446526517,9.406197408125841,0.03241622690977333,synthetic
L1,2026-01-26 12:00:00,29.19029153587266,9.396115595868089,0.03273318502563347,synthetic
L1,2026-01-26 12:15:00,30.816724999104654,9.119463413399426,0.0216924319773638,synthetic
L1,2026-01-26 12:30:00,27.55191901522553,7.910076241966904,0.023315607082127703,synthetic
L1,2026-01-26 12:45:00,43.39487392149457,12.388752450508445,0.027150028613747827,synthetic
L1,2026-01-26 13:00:00,24.244769442504197,10.44827206665759,0.0128768156061958,synthetic
L1,2026-01-26 13:15:00,41.1314654340425,9.661791947949643,0.012127999912533256,synthetic
L1,2026-01-26 13:30:00,21.67008610950309,11.136456744273614,0.02753851348314581,synthetic
L1,2026-01-26 13:45:00,30.58222055953239,10.706600912274087,0.021643930837237996,synthetic
L1,2026-01-26 14:00:00,39.464843268384556,10.413536099113072,0.01864096852412126,synthetic
L1,2026-01-26 14:15:00,39.05085721802654,11.02749710915024,0.020066739817286967,synthetic
L1,2026-01-26 14:30:00,26.63793681839812,10.200902115637986,0.005683751165815584,synthetic
L1,2026-01-26 14:45:00,34.44055776057076,11.005332185487386,0.01885662611325799,synthetic
L1,2026-01-26 15:00:00,33.36943266931381,11.129668451316663,0.015481719564840658,synthetic
L1,2026-01-26 15:15:00,25.68048657125808,10.244078102549205,0.025508429801690494,synthetic
L1,2026-01-26 15:30:00,34.927599497184595,9.669408259755826,0.02597018467030404,synthetic
L1,2026-01-26 15:45:00,44.89993737641898,12.295596702180863,0.023460081404779464,synthetic
L1,2026-01-26 16:00:00,33.77360532050105,9.283147690339849,0.022372751892794848,synthetic
L1,2026-01-26 16:15:00,34.530851032565366,10.586970400641018,0.011015919507678393,synthetic
L1,2026-01-26 16:30:00,35.377239825605656,10.6208626161086,0.023543858479981247,synthetic
L1,2026-01-26 16:45:00,18.312187141158876,9.085663221604547,0.023776387673140303,synthetic
L1,2026-01-26 17:00:00,33.68179738565031,8.788266422032759,0.02747115592261238,synthetic
L1,2026-01-26 17:15:00,21.86592340129178,9.469221968695223,0.03270925887458118,synthetic
L1,2026-01-26 17:30:00,25.280904474417603,9.261674720236588,0.009844635958570349,synthetic
L1,2026-01-26 17:45:00,47.29553424950802,7.812804157541702,0.01766913904629072,synthetic
L1,2026-01-26 18:00:00,27.97390712272952,9.022757376221087,0.015546400177054132,synthetic
L1,2026-01-26 18:15:00,24.078607165646183,10.399334476951843,0.021035043130310446,synthetic
L1,2026-01-26 18:30:00,39.22066063121114,11.898915376222899,0.020080411149308232,synthetic
L1,2026-01-26 18:45:00,22.418583977260987,10.83158700276045,0.018595507561519127,synthetic
L1,2026-01-26 19:00:00,26.420646846482583,6.1006982524446425,0.026165626168407043,synthetic
L1,2026-01-26 19:15:00,39.992417343889336,10.961955572135992,0.013391514732915298,synthetic
L1,2026-01-26 19:30:00,30.342140522463676,9.162772321156423,0.013753271195644363,synthetic
L1,2026-01-26 19:45:00,17.507223638987767,10.679620112031644,0.013854648373411747,synthetic
L1,2026-01-26 20:00:00,34.351916914580954,9.978797111184058,0.01783803447544408,synthetic
L1,2026-01-26 20:15:00,26.82827294362793,9.710968560869759,0.012628458704528923,synthetic
L1,2026-01-26 20:30:00,42.31881189224196,9.846646408056788,0.01970857106720438,synthetic
L1,2026-01-26 20:45:00,25.150504418926932,9.96636353759533,0.019007058832214797,synthetic
L1,2026-01-26 21:00:00,38.40980778980741,12.016607458135365,0.01528090931600552,synthetic
L1,2026-01-26 21:15:00,44.20558425892571,9.97050971937237,0.025242597524337176,synthetic
L1,2026-01-26 21:30:00,23.192454209507435,11.6283041997718,0.01964299683027958,synthetic
L1,2026-01-26 21:45:00,28.45429583393446,11.409858798768486,0.026375884184190825,synthetic
L1,2026-01-26 22:00:00,33.109002193155604,11.000568321375479,0.01882970089277341,synthetic
L1,2026-01-26 22:15:00,23.141233979566604,7.320071769805484,0.019854830670611872,synthetic
L1,2026-01-26 22:30:00,32.16235957366264,11.674948984242409,0.016623305571909736,synthetic
L1,2026-01-26 22:45:00,28.20063769995206,9.313148058796617,0.019957720756787093,synthetic
L1,2026-01-26 23:00:00,28.039459427253078,11.073590921612158,0.02427338783679228,synthetic
L1,2026-01-26 23:15:00,30.391507141664892,8.54120075013938,0.017531994606378214,synthetic
L1,2026-01-26 23:30:00,30.570117724628513,8.222388935045116,0.023110471775207985,synthetic
L1,2026-01-26 23:45:00,31.311046152608323,12.964583105246799,0.015123518233725554,synthetic
L1,2026-01-27 00:00:00,25.209389236345725,8.564525399742829,0.024554303393133258,synthetic
L1,2026-01-27 00:15:00,25.558626205201975,11.71915995857762,0.016520565036128438,synthetic
L1,2026-01-27 00:30:00,29.051299289401356,10.17763048215478,0.025110079239374302,synthetic
L1,2026-01-27 00:45:00,29.641938870113638,9.369819912459743,0.020365859254601992,synthetic
L1,2026-01-27 01:00:00,26.489205280427065,9.93275667350469,0.02912572240034638,synthetic
L1,2026-01-27 01:15:00,32.59151713668815,8.048358255203034,0.013075593642474747,synthetic
L1,2026-01-27 01:30:00,15.481906010598426,9.979368430586154,0.01114293936012879,synthetic
L1,2026-01-27 01:45:00,24.156269928728385,8.37588952915606,0.0163026965241466,synthetic
L2,2026-01-24 01:45:00,18.923112415725495,10.77196116696051,0.02363559504588078,synthetic
L2,2026-01-24 02:00:00,18.93812084457378,11.712590250919533,0.015269852174760389,synthetic
L2,2026-01-24 02:15:00,34.972406083679004,11.648126651838115,0.01299041378409169,synthetic
L2,2026-01-24 02:30:00,29.966569652698734,15.305562673344161,0.020094582138510755,synthetic
L2,2026-01-24 02:45:00,26.16255218636593,12.418043866902943,0.023366196782116454,synthetic
L2,2026-01-24 03:00:00,26.904299221556542,9.095538338473036,0.022431050841155306,synthetic
L2,2026-01-24 03:15:00,25.222098685389284,12.752726450856176,0.01692704093383214,synthetic
L2,2026-01-24 03:30:00,43.20295334255235,12.982194700939163,0.02178694665491962,synthetic
L2,2026-01-24 03:45:00,24.11595433885571,11.77476954915947,0.02901413282765597,synthetic
L2,2026-01-24 04:00:00,19.422928815333606,9.815885986063439,0.021230868123854166,synthetic
L2,2026-01-24 04:15:00,36.368404939890624,15.164498451564233,0.01020111238508828,synthetic
L2,2026-01-24 04:30:00,28.27395501321743,10.074208955553736,0.021219202028603855,synthetic
L2,2026-01-24 04:45:00,46.31018951054308,13.18938997154868,0.032263741827275656,synthetic
