node_id,timestamp,cpu_pct,mem_pct,fs_pct,energy_w,rx_bps,tx_bps,source
cloud-vm2,2026-01-24 10:30:00,0.13893656573249263,0.5384266039575537,0.7045453187186881,93.57190160178301,439446.0721791016,1074668.1610763744,synthetic
cloud-vm2,2026-01-24 10:45:00,0.17380417434760112,0.5061569185661426,0.7005139785431709,83.8493190344418,595567.820772725,844278.6782063353,synthetic
cloud-vm2,2026-01-24 11:00:00,0.16638059350684326,0.5063384878558198,0.6967210893736878,84.14199700812465,625238.6966875574,1062211.0394216615,synthetic
cloud-vm2,2026-01-24 11:15:00,0.20086792684239665,0.5490171335948631,0.6983786549335608,89.27479876582345,628457.3446514542,682192.9707171997,synthetic
cloud-vm2,2026-01-24 11:30:00,0.26511415874776256,0.535419631783863,0.7013542598524553,78.36825665975327,583827.6401811856,912182.1859341402,synthetic
cloud-vm2,2026-01-24 11:45:00,0.28090357618659606,0.5121845811573336,0.7171809999623981,83.89558396724571,615848.6185618599,1098529.9119059937,synthetic
cloud-vm2,2026-01-24 12:00:00,0.1674284978770687,0.5178557766209553,0.6976028622146919,82.72137494579745,822389.3828123861,853570.0893590634,synthetic
cloud-vm2,2026-01-24 12:15:00,0.22106229001974298,0.517945721066502,0.7005261207591138,84.3054409364745,716214.5281490603,818319.4609278644,synthetic
cloud-vm2,2026-01-24 12:30:00,0.2223519140856926,0.5206314824456276,0.6913462233959349,89.2420322448142,593969.922310185,709869.7698881896,synthetic
cloud-vm2,2026-01-24 12:45:00,0.21550503086058992,0.5294536618447723,0.7071663106647315,87.77080742541087,643165.2211638037,979881.1665322296,synthetic
cloud-vm2,2026-01-24 13:00:00,0.21595918538956937,0.5706998549219966,0.7136667917871827,81.25658845735661,647168.6664347734,757584.6300831175,synthetic
cloud-vm2,2026-01-24 13:15:00,0.21214970009805315,0.523795131223253,0.7162449784595675,85.68349601663606,573204.4566259849,838622.9728732014,synthetic
cloud-vm2,2026-01-24 13:30:00,0.2675028048322568,0.5332519630085051,0.7020336452469571,92.45220807050262,573086.9782256145,701859.7264248866,synthetic
cloud-vm2,2026-01-24 13:45:00,0.24409866057472232,0.48627046587619716,0.7057435428327923,80.84317150601348,751052.4020326713,1036827.3520116919,synthetic
cloud-vm2,2026-01-24 14:00:00,0.15759384409606933,0.5103020001444233,0.6984644967782996,85.72583390198507,608021.5622483185,988586.2372870819,synthetic
cloud-vm2,2026-01-24 14:15:00,0.231828843235222,0.5445763000543321,0.7052801867969452,84.03419661530685,540530.3612969129,846209.8300944243,synthetic
cloud-vm2,2026-01-24 14:30:00,0.2356949349804581,0.5280463078271324,0.7031396515249921,84.68497492081612,645685.9655930557,711502.1277295686,synthetic
cloud-vm2,2026-01-24 14:45:00,0.21259869148607158,0.4322177083027033,0.7005826438725148,76.84671188875299,661800.9753129124,1034308.8459091159,synthetic
cloud-vm2,2026-01-24 15:00:00,0.2452569748201092,0.533480464046324,0.7013775369227713,92.05381427156102,452729.57758061646,806088.1927543423,synthetic
cloud-vm2,2026-01-24 15:15:00,0.2075229613719615,0.5583632878925754,0.7045192228339364,81.12824049555908,645925.3642182807,717375.4191018977,synthetic
cloud-vm2,2026-01-24 15:30:00,0.20801870884305004,0.48008184827760414,0.6970584756515443,90.13035985076766,736797.993434826,638545.8385032947,synthetic
cloud-vm2,2026-01-24 15:45:00,0.20484962178708174,0.5503877535129102,0.6975750320792197,81.89311695976244,695122.9385521833,772484.184172747,synthetic
cloud-vm2,2026-01-24 16:00:00,0.11927023656801325,0.46456088738748147,0.7170736201367155,81.8724767405212,872979.5115194971,675443.4252964072,synthetic
cloud-vm2,2026-01-24 16:15:00,0.19678406424376504,0.5387599789010683,0.7271054676884637,91.06561625232733,775110.9482312179,775261.499617261,synthetic
cloud-vm2,2026-01-24 16:30:00,0.17326997702181718,0.5198270274797552,0.6879563305146595,89.96942301738962,794893.4024750853,939329.0480437258,synthetic
cloud-vm2,2026-01-24 16:45:00,0.15254208087229773,0.4730005756951077,0.6874052879562393,86.04332949481991,930008.5935914327,804951.980322972,synthetic
cloud-vm2,2026-01-24 17:00:00,0.25736073138958093,0.5289227565447957,0.6904284717219185,88.8057527490316,725815.6261774597,892683.2058536453,synthetic
cloud-vm2,2026-01-24 17:15:00,0.22016830074137833,0.5430167949830412,0.6989671158496144,83.557236098718,666307.0207932701,763199.8408561322,synthetic
cloud-vm2,2026-01-24 17:30:00,0.1988067567622181,0.5272777400764315,0.7089578051103725,84.95816186140556,747374.0293431332,857820.2879637078,synthetic
cloud-vm2,2026-01-24 17:45:00,0.17740786595590297,0.5316965527411923,0.7059125294204827,81.69187803768091,594076.3566605006,1080508.0986503225,synthetic
cloud-vm2,2026-01-24 18:00:00,0.21184678338514962,0.5117664777532188,0.7017203113678047,89.5203247465013,660768.6319494969,808181.6706367724,synthetic
cloud-vm2,2026-01-24 18:15:00,0.23965744373270054,0.4827722048955796,0.7052893554695789,81.53293334416324,585227.2356921686,896131.5325143591,synthetic
cloud-vm2,2026-01-24 18:30:00,0.16692136625812237,0.5338372804467413,0.6930791384337163,92.42578172468926,689798.4557562881,662136.7327037874,synthetic
cloud-vm2,2026-01-24 18:45:00,0.1998068651089356,0.5549950783889259,0.6975587722824738,83.42082915840088,584809.0911980179,1032412.7346900245,synthetic
cloud-vm2,2026-01-24 19:00:00,0.2347226599540469,0.5425916170845492,0.699799054516242,85.10254282008167,581307.1500138282,792735.2045266161,synthetic
cloud-vm2,2026-01-24 19:15:00,0.12255995483663482,0.4802424834079731,0.6841578366112814,88.79364010327167,691347.3293105505,976064.0379887801,synthetic
cloud-vm2,2026-01-24 19:30:00,0.19769720950378386,0.48970211185578133,0.688386897952774,85.11932210594792,636228.8559219433,835218.3645089314,synthetic
cloud-vm2,2026-01-24 19:45:00,0.18282834517809846,0.5030806451640533,0.6887843393872234,83.51045842857344,457247.8864283253,923389.5238024967,synthetic
cloud-vm2,2026-01-24 20:00:00,0.19464680568979864,0.48814049097439716,0.7076410822368377,84.84988276095764,504444.30786879105,930521.4912653201,synthetic
cloud-vm2,2026-01-24 20:15:00,0.17993485774512388,0.5208837983911208,0.7024535494857241,89.46909176778792,535273.3508538536,795707.159258474,synthetic
cloud-vm2,2026-01-24 20:30:00,0.20550498420829183,0.5278683161036105,0.7061106120007394,81.68573888931647,561702.8093886026,981028.7722914222,synthetic
cloud-vm2,2026-01-24 20:45:00,0.2769450888169087,0.4913949343351527,0.6816034501019753,84.36881496363368,691442.3329478638,758921.816320828,synthetic
cloud-vm2,2026-01-24 21:00:00,0.18704310104285798,0.5355425691855106,0.6851643331394839,85.05143363668738,671893.8847071636,943352.1064033052,synthetic
cloud-vm2,2026-01-24 21:15:00,0.21166844036376428,0.5320220788804003,0.7066321544025649,89.32292597763828,756527.93716992,803175.3647000163,synthetic
cloud-vm2,2026-01-24 21:30:00,0.27978985673636453,0.5090368175031259,0.6722133035833394,84.50077313064281,725280.1822941771,891946.9538358472,synthetic
cloud-vm2,2026-01-24 21:45:00,0.17799937686509779,0.5165495602803203,0.712246293575998,94.04149547246861,757190.2956182658,794560.8397174887,synthetic
cloud-vm2,2026-01-24 22:00:00,0.2725870139571588,0.4810039764869394,0.6817668285647721,84.21730711142452,710839.6191459124,855997.1169647914,synthetic
cloud-vm2,2026-01-24 22:15:00,0.2002129202650843,0.5133547568742586,0.7084334489192498,83.8115818079736,670967.930909149,721036.7557969879,synthetic
cloud-vm2,2026-01-24 22:30:00,0.27127584903459706,0.5201476994826065,0.6911141537524303,84.14483939191135,759935.1742287655,879706.8381626552,synthetic
cloud-vm2,2026-01-24 22:45:00,0.23000804499785277,0.5233749519045638,0.7104890371517157,78.41679285670995,741941.2791740099,855302.5401951503,synthetic
cloud-vm2,2026-01-24 23:00:00,0.21228433450329687,0.5275775382404035,0.7320816091391649,79.81636576620657,687609.5367553991,785181.5735113033,synthetic
cloud-vm2,2026-01-24 23:15:00,0.19737477272453655,0.5248848348646115,0.6772682236987887,82.34666555130454,777107.1870860142,843396.6440331645,synthetic
cloud-vm2,2026-01-24 23:30:00,0.1750383424048316,0.5147131260546866,0.7069537714786064,90.67914924425065,415421.17574966035,866080.5371401492,synthetic
cloud-vm2,2026-01-24 23:45:00,0.20303166199857411,0.5257238988510864,0.6819183728640625,84.83436970318995,620953.682585955,776037.1536081865,synthetic
cloud-vm2,2026-01-25 00:00:00,0.23589445836080097,0.540040639866205,0.704267689222175,82.57677905192146,619420.9534348269,834548.9709124397,synthetic
cloud-vm2,2026-01-25 00:15:00,0.19947554276013318,0.5180900385338071,0.697932278364481,91.13267372803298,765268.287748157,729333.7670926095,synthetic
cloud-vm2,2026-01-25 00:30:00,0.1873350877975257,0.5263518978166336,0.7012978232246184,92.7558856644613,807139.499695077,1131487.9646753208,synthetic
cloud-vm2,2026-01-25 00:45:00,0.1899686986328891,0.5162765787467176,0.6908831372367176,91.2769123045388,504982.0629789737,977094.2392249822,synthetic
cloud-vm2,2026-01-25 01:00:00,0.23969906454332213,0.5070648216704086,0.707805411094965,80.73455001382422,791116.7174149276,882771.2926757862,synthetic
cloud-vm2,2026-01-25 01:15:00,0.24900645820399425,0.5304575933383521,0.6855164216202961,82.52375689903172,532855.4813973731,990653.5512972034,synthetic
cloud-vm2,2026-01-25 01:30:00,0.1733139794492652,0.5088954811165959,0.7124163726289874,94.06868035157359,535878.4754439178,612489.7027979466,synthetic
cloud-vm2,2026-01-25 01:45:00,0.17325648570210042,0.5277229380198438,0.6959074969338981,86.20569846000011,626571.4297672636,543078.4314599193,synthetic
cloud-vm2,2026-01-25 02:00:00,0.2151743567866845,0.5205651074302009,0.6859730932259691,83.66186467551961,618179.3527867416,802085.0725900113,synthetic
cloud-vm2,2026-01-25 02:15:00,0.2611012825902902,0.5139213064695971,0.7159493682334069,88.59173980665419,494158.2720283123,684572.3027677468,synthetic
cloud-vm2,2026-01-25 02:30:00,0.2458396123325024,0.5134371433570668,0.6993265734719084,90.03649533679057,714987.7973492567,821607.3370662004,synthetic
cloud-vm2,2026-01-25 02:45:00,0.14992591151280354,0.5098375801516862,0.7190763597044202,82.14275214535868,717940.2424726603,874678.7968713879,synthetic
cloud-vm2,2026-01-25 03:00:00,0.18943696120032552,0.4870839765582197,0.7122135612931334,86.09719979309966,755404.1596163671,960449.7398008733,synthetic
cloud-vm2,2026-01-25 03:15:00,0.16277585781241952,0.5276579019032338,0.6920185429521356,89.63280034608529,606654.4670222135,713408.3218869744,synthetic
cloud-vm2,2026-01-25 03:30:00,0.18929949912338967,0.5246309365055665,0.6991501019906324,79.19856427020073,646041.7285027552,897955.6823392085,synthetic
cloud-vm2,2026-01-25 03:45:00,0.26417639984141417,0.5369934050489699,0.7012103793966357,85.0617272871307,646957.2835097357,851726.7631782679,synthetic
cloud-vm2,2026-01-25 04:00:00,0.14309597404867933,0.5093708619538642,0.7152630319998643,79.42805173474642,818799.5441468464,891701.1171919701,synthetic
cloud-vm2,2026-01-25 04:15:00,0.1352453882687924,0.5579076725095333,0.7043751771336711,80.08209751536594,366575.5217366782,787627.365909568,synthetic
cloud-vm2,2026-01-25 04:30:00,0.1668578338626559,0.5124052810430073,0.7017629262109646,82.18449961259847,554305.5651010897,1015976.2167834544,synthetic
cloud-vm2,2026-01-25 04:45:00,0.21149242410303973,0.5024978071561061,0.6980012041290169,87.38559768939736,650554.0842791798,837578.9621884328,synthetic
cloud-vm2,2026-01-25 05:00:00,0.22483019282563027,0.5001263016031468,0.6994944296414536,83.38988685680933,541442.9765084498,1062901.8668204523,synthetic
cloud-vm2,2026-01-25 05:15:00,0.21749793739446133,0.48532155193540677,0.7130459208567832,81.75790937515796,624167.9642728883,755153.3615581332,synthetic
cloud-vm2,2026-01-25 05:30:00,0.24702741612924067,0.5506525578478626,0.7000370535079747,85.2577728166248,637392.446363009,939139.2807946664,synthetic
cloud-vm2,2026-01-25 05:45:00,0.12947657623064285,0.5474213478153732,0.6960500272870183,79.26518635866785,584231.3891207532,842839.7823327365,synthetic
cloud-vm2,2026-01-25 06:00:00,0.24753346153435749,0.5320149032576952,0.694354928343863,87.14401608916955,656446.8926102673,810670.9099999884,synthetic
cloud-vm2,2026-01-25 06:15:00,0.18751618719814836,0.5020782238444844,0.6944623484616383,90.65693380979155,712814.9277757814,925877.8408561056,synthetic
cloud-vm2,2026-01-25 06:30:00,0.22925977239219472,0.5562253536311824,0.6859790400395723,84.60397979505994,626373.3554968998,814099.1824972492,synthetic
cloud-vm2,2026-01-25 06:45:00,0.14706298292947184,0.5129656167695669,0.6924962469167352,83.98675503349895,604680.5266031264,530564.1595411206,synthetic
cloud-vm2,2026-01-25 07:00:00,0.20019826788036282,0.5146194833754669,0.7149842027565032,86.86720176607784,633423.5083346128,482455.8252190831,synthetic
cloud-vm2,2026-01-25 07:15:00,0.20945083082356056,0.5487451816087215,0.697934007394325,74.85765290584227,649256.3653354411,1002690.6592340858,synthetic
cloud-vm2,2026-01-25 07:30:00,0.24623004149993674,0.5331782116896174,0.7070441166855609,87.68408728298934,475968.0434665578,997631.0149455635,synthetic
cloud-vm2,2026-01-25 07:45:00,0.1365898150956894,0.5640220627750919,0.6752124348209916,100.50942901872432,696155.3917961279,1076480.9135507136,synthetic
cloud-vm2,2026-01-25 08:00:00,0.20123010194139618,0.5249744452063804,0.7056831130896587,84.38661889442639,604899.8770553205,847896.6102061387,synthetic
cloud-vm2,2026-01-25 08:15:00,0.15659058835431428,0.5120593840084255,0.6983864729563088,84.40437483141835,776153.5074811052,694883.823760253,synthetic
cloud-vm2,2026-01-25 08:30:00,0.220219841768331,0.5077639023308042,0.6951855997710948,88.71803500049842,709105.3475642474,799649.9388818798,synthetic
cloud-vm2,2026-01-25 08:45:00,0.23108866145824505,0.4830600764561875,0.7018095995742113,93.22666334098982,767006.6404219655,851370.9418433575,synthetic
cloud-vm2,2026-01-25 09:00:00,0.2514868097003235,0.5144280845438759,0.6950417474618796,89.87483922217068,548899.6206285092,729155.4130857869,synthetic
cloud-vm2,2026-01-25 09:15:00,0.17859882182766504,0.5428918667765477,0.6787612508011164,74.22196560708224,612861.3358812573,1047828.966756864,synthetic
cloud-vm2,2026-01-25 09:30:00,0.23708905942755162,0.5319766834531214,0.7092224794117193,87.81699418831373,525754.151254259,1118740.3455572485,synthetic
cloud-vm2,2026-01-25 09:45:00,0.25443606349908215,0.5204061601312081,0.7024301756134819,97.85965072620837,579480.8791070674,907393.6840876213,synthetic
cloud-vm2,2026-01-25 10:00:00,0.13427012120578136,0.5001013111236734,0.6968605754525214,88.11220523379733,775210.5424508592,848696.3503962165,synthetic
cloud-vm2,2026-01-25 10:15:00,0.22449379680393802,0.5245374603602547,0.6903381462792756,79.22699043364125,798749.0577922495,694603.9625830682,synthetic
cloud-vm2,2026-01-25 10:30:00,0.23834045015120425,0.5402562741039075,0.6853014248389286,86.40914812209307,535186.670519554,1035572.0675387261,synthetic
cloud-vm2,2026-01-25 10:45:00,0.18965094454450251,0.5286143851293997,0.7022389270706806,78.59656374329467,604172.2331682716,859156.8173018856,synthetic
cloud-vm2,2026-01-25 11:00:00,0.15156905689899566,0.5233347033926672,0.7161344096022535,91.1640184463443,642380.432797605,815300.2721907265,synthetic
cloud-vm2,2026-01-25 11:15:00,0.23771823024438654,0.5040608469343759,0.7020316647674103,80.22058705986038,708560.5641809781,907740.8906409445,synthetic
cloud-vm2,2026-01-25 11:30:00,0.15201964689768974,0.5373436362822402,0.6861723839390717,85.37121817346012,474018.9736463508,779714.6165212977,synthetic
cloud-vm2,2026-01-25 11:45:00,0.1928659426195639,0.4573619036251164,0.702251167270384,80.71109999004076,489699.9918471562,867625.0207746183,synthetic
cloud-vm2,2026-01-25 12:00:00,0.19839503768786684,0.5276569141773029,0.6994665703775327,82.26775971226004,698962.6143872403,676903.9778985208,synthetic
cloud-vm2,2026-01-25 12:15:00,0.22862152206816,0.571406439618892,0.7086404362607422,92.43075322930247,455096.14310820756,980450.4627102921,synthetic
cloud-vm2,2026-01-25 12:30:00,0.1749347376194987,0.4898325322533631,0.7060673317741172,85.51728582446849,605320.2593861129,837470.6750637193,synthetic
cloud-vm2,2026-01-25 12:45:00,0.17261665244688582,0.5151726109059727,0.6701417746589007,82.2039876313714,666209.1808558841,989056.1032760814,synthetic
cloud-vm2,2026-01-25 13:00:00,0.20395661915052446,0.5198417801975055,0.7054524220442845,79.27386014556639,691566.5969933118,825863.6586590057,synthetic
cloud-vm2,2026-01-25 13:15:00,0.24025561910478999,0.5107483437188685,0.6899652059049591,75.64149256800282,635828.1904456168,833656.0349459226,synthetic
cloud-vm2,2026-01-25 13:30:00,0.2914980000261259,0.5407274848511796,0.6857827125855129,78.74359683238657,613424.3280952469,704521.9086049651,synthetic
cloud-vm2,2026-01-25 13:45:00,0.13970075200884902,0.529449020287106,0.6981152658962643,85.5597962072219,734457.0859716479,941170.8367621772,synthetic
cloud-vm2,2026-01-25 14:00:00,0.21261368071146314,0.5230460074509464,0.7041097110903001,89.90116884361332,678520.5926365758,744899.205517229,synthetic
cloud-vm2,2026-01-25 14:15:00,0.15653859895062833,0.5359454512233857,0.6835926538971318,82.198242537889,585298.337804854,791629.3152160926,synthetic
cloud-vm2,2026-01-25 14:30:00,0.2407524497282697,0.5203350141814349,0.7070457641705755,92.85271800359507,653772.2896682238,850125.6623299044,synthetic
cloud-vm2,2026-01-25 14:45:00,0.1624582181076307,0.5835972897764703,0.707633388475316,81.41249788885887,688316.9022656193,864546.9020427228,synthetic
cloud-vm2,2026-01-25 15:00:00,0.17301407127270707,0.5230269386731349,0.7004697619629949,83.80994138560061,821823.7241451382,645268.3671738689,synthetic
cloud-vm2,2026-01-25 15:15:00,0.17642916563744016,0.5239056419697941,0.6913237636977295,79.60211639831374,728632.3668291579,822303.2961414381,synthetic
cloud-vm2,2026-01-25 15:30:00,0.19695204245120784,0.48579063900853453,0.690206219958107,89.95380867283927,771455.6855953943,945427.6262372456,synthetic
cloud-vm2,2026-01-25 15:45:00,0.21292790387434832,0.5091309934539315,0.7102593213158023,95.48755307022284,588939.260370037,804599.4358571317,synthetic
cloud-vm2,2026-01-25 16:00:00,0.21934805574434055,0.5429475536359962,0.6848877731350409,76.19091519531901,597581.7093744997,823032.1894944014,synthetic
cloud-vm2,2026-01-25 16:15:00,0.19976929815268868,0.49329086299280256,0.7106447046081917,83.26918965682651,626462.0007187009,869488.7261011272,synthetic
cloud-vm2,2026-01-25 16:30:00,0.14680435910237677,0.4768488565139609,0.6983480084086956,91.32389923525018,635642.7353361836,834884.7480943601,synthetic
cloud-vm2,2026-01-25 16:45:00,0.22911144601240757,0.5206463094237516,0.6990416550035714,77.76527239287199,549197.504219711,726338.1397134875,synthetic
cloud-vm2,2026-01-25 17:00:00,0.19788165345347888,0.5474148901494996,0.6829191229458667,87.83341953485544,776593.3626556818,845638.4651599715,synthetic
cloud-vm2,2026-01-25 17:15:00,0.24646939160058795,0.5208476245739225,0.6985328336987141,91.10736100103786,738335.1637758792,969288.7804007075,synthetic
cloud-vm2,2026-01-25 17:30:00,0.17169044882080253,0.5132775079474732,0.7061358551601137,85.39114407178418,619432.2138698492,723858.8863279491,synthetic
cloud-vm2,2026-01-25 17:45:00,0.13590901090596025,0.4828302412451804,0.6866358991214802,87.75131535470067,714171.0649013853,805062.1732617018,synthetic
cloud-vm2,2026-01-25 18:00:00,0.198638959892677,0.5290450824540439,0.7049863586725185,93.80451193063804,672289.9163003837,684204.2411277908,synthetic
cloud-vm2,2026-01-25 18:15:00,0.2518381075313706,0.533225502177661,0.7008901225367902,94.74213277050573,721982.7980931374,962965.8340588415,synthetic
cloud-vm2,2026-01-25 18:30:00,0.20643768546464206,0.484365350017978,0.6935624438616769,84.69016393482758,515569.28764743696,838917.0151794546,synthetic
cloud-vm2,2026-01-25 18:45:00,0.19201320803308575,0.5426906489739444,0.708546730864913,82.33811075350384,635433.8926802565,747976.0439672964,synthetic
cloud-vm2,2026-01-25 19:00:00,0.1651861192937027,0.5353139105178422,0.6779774323102143,80.40009944463152,644196.1472094205,861071.8720171812,synthetic
cloud-vm2,2026-01-25 19:15:00,0.2703106586672329,0.5426463188509469,0.7034668074874371,89.88482075214357,712364.2099611651,705567.9742125457,synthetic
cloud-vm2,2026-01-25 19:30:00,0.15881589620460884,0.5316705018366669,0.7161943515807329,78.14112221104516,587156.2398817866,725980.5362247513,synthetic
cloud-vm2,2026-01-25 19:45:00,0.17098422969487043,0.5330736541762264,0.7143994313910066,83.73712981004398,400006.9275917604,674783.9764177863,synthetic
cloud-vm2,2026-01-25 20:00:00,0.22280136784336094,0.5304144179740348,0.7038980672053852,85.51344885477234,541830.028231708,721986.4914931121,synthetic
cloud-vm2,2026-01-25 20:15:00,0.12575917240452844,0.5373694464300239,0.6969831922386915,82.48498743640623,643895.2014289093,1012880.5100799768,synthetic
cloud-vm2,2026-01-25 20:30:00,0.2509836266152536,0.48362484461752164,0.6936419744345237,86.39910132509561,656388.4225503332,762025.8002460885,synthetic
cloud-vm2,2026-01-25 20:45:00,0.22496772456869424,0.4899788113275697,0.6969707420609436,97.82256659146378,818374.8122624984,905947.0147181775,synthetic
cloud-vm2,2026-01-25 21:00:00,0.23596924287244442,0.5052798419962046,0.705438072479179,84.39200704826729,708274.6440658099,749643.8296052894,synthetic
cloud-vm2,2026-01-25 21:15:00,0.22232468047798618,0.517403596566549,0.6919275619454058,82.82297186286306,658153.0279231489,941144.0494915863,synthetic
cloud-vm2,2026-01-25 21:30:00,0.1935550593017452,0.5277627384661636,0.7075742381805038,90.07665912190926,646760.8723218562,726870.1598882421,synthetic
cloud-vm2,2026-01-25 21:45:00,0.15747405159378308,0.526493633064577,0.7213316051800331,86.19791822072762,760418.3382169693,854707.3513314108,synthetic
cloud-vm2,2026-01-25 22:00:00,0.19439698235100158,0.5423421162291207,0.699381167648726,92.19667885605688,590988.9547842562,856342.1571842738,synthetic
cloud-vm2,2026-01-25 22:15:00,0.1609905475298946,0.542969905971607,0.686556051967167,85.8234380990986,635971.6212259401,1129336.6403711908,synthetic
cloud-vm2,2026-01-25 22:30:00,0.21944621240305534,0.5025522978341241,0.6865525525368358,83.75788396014484,541074.1879861698,925651.0345576198,synthetic
cloud-vm2,2026-01-25 22:45:00,0.23227119322192408,0.5247715222010094,0.7077656555171157,76.08137555952723,791890.6048695304,778851.5182804872,synthetic
